Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 20 deg. 
Azimuth: -5 deg. 
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200305:0610,0.0,0.0,0.0,5.09,2.34,0.0
20200305:0710,28606.8,26.34,7.37,5.17,2.62,0.0
20200305:0810,75508.11,52.69,15.81,5.48,2.34,0.0
20200305:0910,110643.72,71.22,23.12,5.97,2.21,0.0
20200305:1010,114104.22,73.17,28.71,6.79,3.31,0.0
20200305:1110,136620.54,84.88,31.98,7.2,3.03,0.0
20200305:1210,149585.88,91.71,32.5,7.94,3.52,0.0
20200305:1310,153254.01,93.66,30.19,8.16,3.45,0.0
20200305:1410,136113.0,84.88,25.36,8.09,3.52,0.0
20200305:1510,78345.72,54.64,18.61,7.82,3.93,0.0
20200305:1610,11811.84,15.61,10.52,7.38,4.41,0.0
20200305:1710,0.0,0.98,1.6,6.89,4.62,0.0
20200305:1810,0.0,0.0,0.0,6.44,4.41,0.0
20200305:1910,0.0,0.0,0.0,6.11,3.72,0.0
20200305:2010,0.0,0.0,0.0,5.88,3.59,0.0
20200305:2110,0.0,0.0,0.0,5.69,3.17,0.0
20200305:2210,0.0,0.0,0.0,5.53,2.9,0.0
20200305:2310,0.0,0.0,0.0,5.4,2.76,0.0
20200306:0010,0.0,0.0,0.0,5.31,2.9,0.0
20200306:0110,0.0,0.0,0.0,5.21,3.17,0.0
20200306:0210,0.0,0.0,0.0,5.08,3.38,0.0
20200306:0310,0.0,0.0,0.0,4.96,3.72,0.0
20200306:0410,0.0,0.0,0.0,4.73,4.07,0.0
20200306:0510,0.0,0.0,0.0,4.36,4.28,0.0
20200306:0610,0.0,0.0,0.0,3.98,4.34,0.0
20200306:0710,43786.86,35.12,7.71,4.53,4.0,0.0
20200306:0810,188043.57,109.73,16.17,4.76,4.0,0.0
20200306:0910,157545.03,94.64,23.49,5.42,5.1,0.0
20200306:1010,233007.0,132.69,29.09,6.46,4.48,0.0
20200306:1110,534070.5,281.7,32.38,7.14,4.28,0.0
20200306:1210,441675.15,236.79,32.89,7.88,4.48,0.0
20200306:1310,163174.11,98.54,30.55,8.08,4.76,0.0
20200306:1410,223086.9,128.79,25.7,8.48,4.9,0.0
20200306:1510,175493.49,105.02,18.92,8.68,4.76,0.0
20200306:1610,11742.63,15.61,10.8,8.08,4.0,0.0
20200306:1710,1084.29,6.83,1.87,7.21,3.52,0.0
20200306:1810,0.0,0.0,0.0,6.31,3.17,0.0
20200306:1910,0.0,0.0,0.0,5.55,3.17,0.0
20200306:2010,0.0,0.0,0.0,5.05,2.97,0.0
20200306:2110,0.0,0.0,0.0,4.86,2.76,0.0
20200306:2210,0.0,0.0,0.0,4.45,2.55,0.0
20200306:2310,0.0,0.0,0.0,4.07,2.41,0.0
20200307:0010,0.0,0.0,0.0,3.93,2.34,0.0
20200307:0110,0.0,0.0,0.0,4.05,2.28,0.0
20200307:0210,0.0,0.0,0.0,3.81,2.28,0.0
20200307:0310,0.0,0.0,0.0,3.48,2.28,0.0
20200307:0410,0.0,0.0,0.0,2.76,2.21,0.0
20200307:0510,0.0,0.0,0.0,2.47,2.0,0.0
20200307:0610,0.0,0.0,0.0,2.09,1.93,0.0
20200307:0710,231945.78,140.94,8.06,2.07,2.07,0.0
20200307:0810,684071.64,359.99,16.53,3.66,2.0,0.0
20200307:0910,1079191.53,565.36,23.86,5.37,2.41,0.0
20200307:1010,1312267.74,695.63,29.48,7.16,3.24,0.0
20200307:1110,1423049.88,763.74,32.77,8.2,3.38,0.0
20200307:1210,1193895.57,631.56,33.27,9.05,3.93,0.0
20200307:1310,893339.61,468.9,30.91,9.47,4.07,0.0
20200307:1410,559655.13,297.51,26.03,9.69,4.14,0.0
20200307:1510,266481.57,151.43,19.22,9.51,3.66,0.0
20200307:1610,61712.25,45.86,11.09,9.18,3.52,0.0
20200307:1710,0.0,2.93,2.14,8.6,3.45,0.0
20200307:1810,0.0,0.0,0.0,8.08,3.45,0.0
20200307:1910,0.0,0.0,0.0,7.88,3.79,0.0
20200307:2010,0.0,0.0,0.0,7.71,4.14,0.0
20200307:2110,0.0,0.0,0.0,7.8,4.28,0.0
20200307:2210,0.0,0.0,0.0,7.76,4.28,0.0
20200307:2310,0.0,0.0,0.0,7.89,4.34,0.0
20200308:0010,0.0,0.0,0.0,7.7,4.41,0.0
20200308:0110,0.0,0.0,0.0,7.54,4.55,0.0
20200308:0210,0.0,0.0,0.0,7.57,4.76,0.0
20200308:0310,0.0,0.0,0.0,7.54,4.9,0.0
20200308:0410,0.0,0.0,0.0,7.59,5.1,0.0
20200308:0510,0.0,0.0,0.0,7.52,5.31,0.0
20200308:0610,0.0,0.0,0.0,7.3,5.38,0.0
20200308:0710,231507.45,142.52,8.41,7.38,5.59,0.0
20200308:0810,378232.65,206.16,16.89,8.21,5.03,0.0
20200308:0910,160890.18,97.57,24.24,9.15,8.07,0.0
20200308:1010,267865.77,151.23,29.87,9.14,6.41,0.0
20200308:1110,216858.0,125.86,33.16,9.09,5.86,0.0
20200308:1210,116734.2,75.13,33.66,9.21,5.66,0.0
20200308:1310,164096.91,99.52,31.27,9.44,5.17,0.0
20200308:1410,204446.34,120.01,26.37,9.73,5.45,0.0
20200308:1510,168733.98,102.05,19.53,9.81,4.97,0.0
20200308:1610,75808.02,53.66,11.37,9.82,4.83,0.0
20200308:1710,0.0,1.95,2.41,9.23,4.34,0.0
20200308:1810,0.0,0.0,0.0,8.44,4.28,0.0
20200308:1910,0.0,0.0,0.0,8.63,3.86,0.0
20200308:2010,0.0,0.0,0.0,8.29,3.72,0.0
20200308:2110,0.0,0.0,0.0,7.57,3.93,0.0
20200308:2210,0.0,0.0,0.0,6.82,4.07,0.0
20200308:2310,0.0,0.0,0.0,6.34,4.07,0.0
20200309:0010,0.0,0.0,0.0,5.97,3.86,0.0
20200309:0110,0.0,0.0,0.0,5.75,3.66,0.0
20200309:0210,0.0,0.0,0.0,5.58,3.66,0.0
20200309:0310,0.0,0.0,0.0,5.65,3.66,0.0
20200309:0410,0.0,0.0,0.0,5.73,3.59,0.0
20200309:0510,0.0,0.0,0.0,5.92,3.86,0.0
20200309:0610,0.0,0.0,0.0,5.97,4.0,0.0
20200309:0710,131775.84,84.71,8.76,5.81,3.72,0.0
20200309:0810,258637.77,145.4,17.25,6.26,4.21,0.0
20200309:0910,528879.75,278.04,24.62,7.16,4.9,0.0
20200309:1010,161374.65,97.57,30.26,7.92,4.76,0.0
20200309:1110,193534.23,114.15,33.56,8.78,4.69,0.0
20200309:1210,96040.41,64.39,34.04,9.37,4.55,0.0
20200309:1310,289620.78,162.94,31.64,9.73,4.34,0.0
20200309:1410,923561.31,484.73,26.7,9.81,4.48,0.0
20200309:1510,486154.11,261.97,19.84,9.67,4.41,0.0
20200309:1610,198286.65,120.38,11.66,8.95,3.86,0.0
20200309:1710,10035.45,17.31,2.68,8.27,3.45,0.0
20200309:1810,0.0,0.0,0.0,7.48,2.76,0.0
20200309:1910,0.0,0.0,0.0,6.94,3.03,0.0
20200309:2010,0.0,0.0,0.0,6.7,3.31,0.0
20200309:2110,0.0,0.0,0.0,6.66,3.93,0.0
20200309:2210,0.0,0.0,0.0,6.59,4.28,0.0
20200309:2310,0.0,0.0,0.0,6.45,4.69,0.0
20200310:0010,0.0,0.0,0.0,6.32,5.59,0.0
20200310:0110,0.0,0.0,0.0,6.14,6.48,0.0
20200310:0210,0.0,0.0,0.0,6.24,7.1,0.0
20200310:0310,0.0,0.0,0.0,6.55,7.38,0.0
20200310:0410,0.0,0.0,0.0,7.05,7.17,0.0
20200310:0510,0.0,0.0,0.0,7.7,6.55,0.0
20200310:0610,0.0,0.0,0.0,8.46,5.72,0.0
20200310:0710,44502.03,36.1,9.11,8.98,5.45,0.0
20200310:0810,120240.84,77.08,17.62,9.6,5.31,0.0
20200310:0910,116180.52,75.13,25.0,10.1,5.24,0.0
20200310:1010,161397.72,98.54,30.65,10.45,5.24,0.0
20200310:1110,164950.5,100.49,33.96,10.86,5.66,0.0
20200310:1210,170418.09,103.42,34.43,11.28,6.14,0.0
20200310:1310,132398.73,83.91,32.0,11.41,6.55,0.0
20200310:1410,86028.03,59.52,27.03,11.54,6.69,0.0
20200310:1510,32436.42,29.27,20.14,11.49,6.69,0.0
20200310:1610,35620.08,31.22,11.94,11.68,6.76,0.0
20200310:1710,0.0,4.88,2.95,11.94,7.1,0.0
20200310:1810,0.0,0.0,0.0,12.13,7.1,0.0
20200310:1910,0.0,0.0,0.0,12.25,6.97,0.0
20200310:2010,0.0,0.0,0.0,12.3,6.97,0.0
20200310:2110,0.0,0.0,0.0,12.31,6.97,0.0
20200310:2210,0.0,0.0,0.0,12.26,6.76,0.0
20200310:2310,0.0,0.0,0.0,12.17,6.55,0.0
20200311:0010,0.0,0.0,0.0,11.93,6.21,0.0
20200311:0110,0.0,0.0,0.0,11.48,5.86,0.0
20200311:0210,0.0,0.0,0.0,11.21,5.38,0.0
20200311:0310,0.0,0.0,0.0,11.05,4.9,0.0
20200311:0410,0.0,0.0,0.0,10.98,4.69,0.0
20200311:0510,0.0,0.0,0.0,10.87,4.48,0.0
20200311:0610,0.0,0.0,0.0,10.79,4.07,0.0
20200311:0710,50777.07,40.0,9.47,10.96,4.14,0.0
20200311:0810,160290.36,98.3,17.99,10.92,3.79,0.0
20200311:0910,166288.56,101.47,25.38,11.21,4.07,0.0
20200311:1010,156506.88,96.59,31.05,11.59,4.14,0.0
20200311:1110,135697.74,85.86,34.35,11.87,5.17,0.0
20200311:1210,154868.91,95.62,34.82,11.52,5.31,0.0
20200311:1310,728665.95,386.88,32.36,12.02,4.69,0.0
20200311:1410,662132.07,353.17,27.37,12.75,4.97,0.0
20200311:1510,580764.18,313.88,20.45,12.75,5.1,0.0
20200311:1610,324664.11,193.98,12.22,12.46,6.28,0.0
20200311:1710,2976.03,8.78,3.22,12.13,6.14,0.0
20200311:1810,0.0,0.0,0.0,11.77,6.07,0.0
20200311:1910,0.0,0.0,0.0,12.32,5.1,0.0
20200311:2010,0.0,0.0,0.0,12.32,5.38,0.0
20200311:2110,0.0,0.0,0.0,12.26,6.62,0.0
20200311:2210,0.0,0.0,0.0,12.47,7.17,0.0
20200311:2310,0.0,0.0,0.0,12.32,7.1,0.0
20200312:0010,0.0,0.0,0.0,12.22,7.31,0.0
20200312:0110,0.0,0.0,0.0,12.04,7.66,0.0
20200312:0210,0.0,0.0,0.0,11.53,7.79,0.0
20200312:0310,0.0,0.0,0.0,10.72,7.72,0.0
20200312:0410,0.0,0.0,0.0,9.98,7.59,0.0
20200312:0510,0.0,0.0,0.0,9.18,7.72,0.0
20200312:0610,0.0,0.0,0.0,8.01,6.9,0.0
20200312:0710,159505.98,99.6,9.82,7.88,6.14,0.0
20200312:0810,782742.03,409.59,18.35,7.88,6.28,0.0
20200312:0910,1146256.02,592.76,25.76,8.29,6.41,0.0
20200312:1010,1400764.26,733.41,31.44,8.89,6.21,0.0
20200312:1110,1521466.5,805.75,34.75,9.41,6.0,0.0
20200312:1210,1457654.88,766.03,35.21,9.97,7.03,0.0
20200312:1310,869277.6,452.3,32.73,10.27,6.97,0.0
20200312:1410,116434.29,75.13,27.7,9.92,7.1,0.0
20200312:1510,60189.63,44.88,20.75,8.62,5.59,0.0
20200312:1610,344919.57,200.51,12.5,7.88,5.52,0.0
20200312:1710,19678.71,24.86,3.49,7.77,6.07,0.0
20200312:1810,0.0,0.0,0.0,7.34,5.72,0.0
20200312:1910,0.0,0.0,0.0,7.34,5.66,0.0
20200312:2010,0.0,0.0,0.0,6.72,5.93,0.0
20200312:2110,0.0,0.0,0.0,6.35,5.72,0.0
20200312:2210,0.0,0.0,0.0,6.15,5.59,0.0
20200312:2310,0.0,0.0,0.0,5.83,5.52,0.0
20200313:0010,0.0,0.0,0.0,5.65,5.59,0.0
20200313:0110,0.0,0.0,0.0,5.58,5.72,0.0
20200313:0210,0.0,0.0,0.0,5.65,5.79,0.0
20200313:0310,0.0,0.0,0.0,5.62,5.66,0.0
20200313:0410,0.0,0.0,0.0,5.48,5.59,0.0
20200313:0510,0.0,0.0,0.0,5.62,5.52,0.0
20200313:0610,0.0,0.0,0.0,5.52,5.31,0.0
20200313:0710,348795.33,203.41,10.18,5.89,5.24,0.0
20200313:0810,583324.95,305.75,18.72,6.72,6.07,0.0
20200313:0910,480663.45,253.63,26.14,7.6,7.38,0.0
20200313:1010,319842.48,176.22,31.84,8.23,6.76,0.0
20200313:1110,554441.31,292.7,35.15,8.93,6.55,0.0
20200313:1210,1271918.31,667.04,35.59,9.47,5.93,0.0
20200313:1310,505233.0,269.67,33.09,9.73,5.72,0.0
20200313:1410,412007.13,223.16,28.03,9.67,5.52,0.0
20200313:1510,825260.04,436.41,21.05,9.49,5.1,0.0
20200313:1610,145687.05,90.95,12.79,9.13,4.14,0.0
20200313:1710,16656.54,19.75,3.76,8.34,2.9,0.0
20200313:1810,0.0,0.0,0.0,7.19,2.14,0.0
20200313:1910,0.0,0.0,0.0,6.62,1.45,0.0
20200313:2010,0.0,0.0,0.0,5.23,1.52,0.0
20200313:2110,0.0,0.0,0.0,4.24,1.45,0.0
20200313:2210,0.0,0.0,0.0,3.14,1.52,0.0
20200313:2310,0.0,0.0,0.0,2.59,1.52,0.0
20200314:0010,0.0,0.0,0.0,1.91,1.59,0.0
20200314:0110,0.0,0.0,0.0,1.59,1.59,0.0
20200314:0210,0.0,0.0,0.0,1.59,1.52,0.0
20200314:0310,0.0,0.0,0.0,1.4,1.45,0.0
20200314:0410,0.0,0.0,0.0,1.04,1.59,0.0
20200314:0510,0.0,0.0,0.0,1.11,1.66,0.0
20200314:0610,0.0,0.98,1.37,0.75,1.93,0.0
20200314:0710,130483.92,81.31,10.54,1.76,1.72,0.0
20200314:0810,241542.9,136.7,19.09,4.98,1.72,0.0
20200314:0910,770261.16,404.4,26.53,7.05,2.14,0.0
20200314:1010,1334714.85,718.48,32.23,8.91,2.9,0.0
20200314:1110,1054437.42,558.98,35.55,10.17,3.79,0.0
20200314:1210,799652.34,423.51,35.98,10.83,4.07,0.0
20200314:1310,1044425.04,554.78,33.45,11.4,4.21,0.0
20200314:1410,592137.69,316.78,28.36,11.69,4.28,0.0
20200314:1510,296288.01,167.43,21.36,11.4,4.34,0.0
20200314:1610,177592.86,108.59,13.07,10.35,3.45,0.0
20200314:1710,2007.09,7.81,4.03,9.41,3.17,0.0
20200314:1810,0.0,0.0,0.0,8.88,3.1,0.0
20200314:1910,0.0,0.0,0.0,8.23,3.72,0.0
20200314:2010,0.0,0.0,0.0,7.96,3.86,0.0
20200314:2110,0.0,0.0,0.0,7.79,3.93,0.0
20200314:2210,0.0,0.0,0.0,7.54,3.93,0.0
20200314:2310,0.0,0.0,0.0,7.49,3.93,0.0
20200315:0010,0.0,0.0,0.0,7.28,3.79,0.0
20200315:0110,0.0,0.0,0.0,7.01,3.66,0.0
20200315:0210,0.0,0.0,0.0,7.23,3.66,0.0
20200315:0310,0.0,0.0,0.0,7.36,3.66,0.0
20200315:0410,0.0,0.0,0.0,7.34,3.66,0.0
20200315:0510,0.0,0.0,0.0,7.24,3.72,0.0
20200315:0610,0.0,0.98,1.72,7.39,3.86,0.0
20200315:0710,10404.57,14.63,10.9,8.05,4.0,0.0
20200315:0810,614031.12,327.19,19.46,9.13,3.52,0.0
20200315:0910,386445.57,211.04,26.91,10.44,5.59,0.0
20200315:1010,261406.17,149.28,32.63,11.21,6.62,0.0
20200315:1110,179276.97,108.3,35.95,12.29,7.17,0.0
20200315:1210,313152.18,176.6,36.37,12.85,6.07,0.0
20200315:1310,256215.42,148.3,33.82,13.58,5.79,0.0
20200315:1410,162435.87,100.49,28.69,13.83,4.9,0.0
20200315:1510,474457.62,260.14,21.66,13.71,4.62,0.0
20200315:1610,187951.29,115.69,13.35,13.71,4.07,0.0
20200315:1710,26161.38,28.87,4.3,13.24,3.38,0.0
20200315:1810,0.0,0.0,0.0,12.22,2.55,0.0
20200315:1910,0.0,0.0,0.0,10.81,2.07,0.0
20200315:2010,0.0,0.0,0.0,9.82,2.0,0.0
20200315:2110,0.0,0.0,0.0,8.77,2.14,0.0
20200315:2210,0.0,0.0,0.0,8.03,2.07,0.0
20200315:2310,0.0,0.0,0.0,7.47,2.0,0.0
20200316:0010,0.0,0.0,0.0,6.65,2.0,0.0
20200316:0110,0.0,0.0,0.0,6.45,1.93,0.0
20200316:0210,0.0,0.0,0.0,6.43,1.79,0.0
20200316:0310,0.0,0.0,0.0,6.44,1.72,0.0
20200316:0410,0.0,0.0,0.0,6.38,1.72,0.0
20200316:0510,0.0,0.0,0.0,6.0,1.59,0.0
20200316:0610,3137.52,8.78,2.08,5.69,1.45,0.0
20200316:0710,228416.07,135.21,11.26,5.36,0.97,0.0
20200316:0810,538499.94,290.18,19.83,7.77,0.76,0.0
20200316:0910,969932.01,525.27,27.3,9.59,0.76,0.0
20200316:1010,1177723.5,652.82,33.03,10.96,0.76,0.0
20200316:1110,1291943.07,727.96,36.35,12.57,1.03,0.0
20200316:1210,361714.53,204.01,36.76,13.48,1.38,0.0
20200316:1310,579057.0,317.53,34.18,13.99,1.72,0.0
20200316:1410,991156.41,541.96,29.02,14.19,2.14,0.0
20200316:1510,631287.48,345.11,21.96,13.66,2.41,0.0
20200316:1610,130853.04,84.29,13.62,12.93,2.41,0.0
20200316:1710,20601.51,22.53,4.56,12.11,2.21,0.0
20200316:1810,0.0,0.0,0.0,10.72,2.07,0.0
20200316:1910,0.0,0.0,0.0,9.01,2.0,0.0
20200316:2010,0.0,0.0,0.0,8.07,1.52,0.0
20200316:2110,0.0,0.0,0.0,7.21,1.59,0.0
20200316:2210,0.0,0.0,0.0,6.46,1.86,0.0
20200316:2310,0.0,0.0,0.0,6.5,1.79,0.0
20200317:0010,0.0,0.0,0.0,6.24,1.52,0.0
20200317:0110,0.0,0.0,0.0,5.83,1.59,0.0
20200317:0210,0.0,0.0,0.0,5.17,1.86,0.0
20200317:0310,0.0,0.0,0.0,4.46,2.0,0.0
20200317:0410,0.0,0.0,0.0,3.93,2.07,0.0
20200317:0510,0.0,0.0,0.0,3.47,2.14,0.0
20200317:0610,5721.36,12.07,2.43,3.13,2.28,0.0
20200317:0710,389098.62,221.61,11.62,3.99,2.14,0.0
20200317:0810,841385.97,443.93,20.21,6.26,2.41,0.0
20200317:0910,1186259.4,630.72,27.68,8.19,2.83,0.0
20200317:1010,1414513.98,765.67,33.43,9.75,3.31,0.0
20200317:1110,1514291.73,830.2,36.76,11.07,3.59,0.0
20200317:1210,1497473.7,824.46,37.15,12.08,3.59,0.0
20200317:1310,1383461.76,757.24,34.54,12.8,3.59,0.0
20200317:1410,1185313.53,642.75,29.35,13.14,3.45,0.0
20200317:1510,850429.41,461.96,22.26,13.14,3.17,0.0
20200317:1610,380355.09,224.09,13.9,12.82,2.69,0.0
20200317:1710,35966.13,36.24,4.83,11.74,2.21,0.0
20200317:1810,0.0,0.0,0.0,10.09,2.28,0.0
20200317:1910,0.0,0.0,0.0,9.08,2.41,0.0
20200317:2010,0.0,0.0,0.0,8.08,2.55,0.0
20200317:2110,0.0,0.0,0.0,7.26,2.62,0.0
20200317:2210,0.0,0.0,0.0,6.68,2.69,0.0
20200317:2310,0.0,0.0,0.0,6.33,2.83,0.0
20200318:0010,0.0,0.0,0.0,6.13,2.83,0.0
20200318:0110,0.0,0.0,0.0,5.95,2.83,0.0
20200318:0210,0.0,0.0,0.0,5.95,2.9,0.0
20200318:0310,0.0,0.0,0.0,6.01,2.97,0.0
20200318:0410,0.0,0.0,0.0,6.01,2.9,0.0
20200318:0510,0.0,0.0,0.0,5.98,2.9,0.0
20200318:0610,22908.51,30.24,2.79,5.9,2.97,0.0
20200318:0710,407946.81,234.1,11.98,6.93,2.97,0.0
20200318:0810,860972.4,458.87,20.58,9.1,2.9,0.0
20200318:0910,1156199.19,619.05,28.07,11.13,3.45,0.0
20200318:1010,1394996.76,762.44,33.83,12.8,3.72,0.0
20200318:1110,1451956.59,801.57,37.16,14.05,3.93,0.0
20200318:1210,1047816.33,568.02,37.54,14.87,4.0,0.0
20200318:1310,854120.61,462.09,34.9,15.38,4.0,0.0
20200318:1410,950714.7,515.49,29.68,15.51,3.79,0.0
20200318:1510,749405.88,409.93,22.56,15.44,3.52,0.0
20200318:1610,414544.83,246.92,14.18,14.96,2.76,0.0
20200318:1710,44271.33,47.51,5.09,13.93,2.14,0.0
20200318:1810,0.0,0.0,0.0,12.22,2.21,0.0
20200318:1910,0.0,0.0,0.0,11.17,1.93,0.0
20200318:2010,0.0,0.0,0.0,9.34,1.93,0.0
20200318:2110,0.0,0.0,0.0,7.7,1.86,0.0
20200318:2210,0.0,0.0,0.0,6.56,1.86,0.0
20200318:2310,0.0,0.0,0.0,5.68,1.93,0.0
20200319:0010,0.0,0.0,0.0,5.03,1.93,0.0
20200319:0110,0.0,0.0,0.0,4.65,1.79,0.0
20200319:0210,0.0,0.0,0.0,4.01,1.79,0.0
20200319:0310,0.0,0.0,0.0,3.84,1.66,0.0
20200319:0410,0.0,0.0,0.0,3.62,1.59,0.0
20200319:0510,0.0,0.0,0.0,3.84,1.38,0.0
20200319:0610,12065.61,16.58,3.14,4.16,1.17,0.0
20200319:0710,179553.81,108.75,12.34,6.96,0.55,0.0
20200319:0810,328747.5,183.03,20.95,8.26,0.62,0.0
20200319:0910,805489.05,433.86,28.46,9.88,0.76,0.0
20200319:1010,1006636.38,549.65,34.23,10.73,0.83,0.0
20200319:1110,1126692.66,625.52,37.56,11.74,0.76,0.0
20200319:1210,1240704.6,700.16,37.93,12.75,0.76,0.0
20200319:1310,700266.78,384.48,35.26,13.57,0.76,0.0
20200319:1410,516652.65,285.99,30.01,14.13,0.83,0.0
20200319:1510,519028.86,288.13,22.85,14.44,1.1,0.0
20200319:1610,88081.26,61.47,14.46,14.19,1.45,0.0
20200319:1710,44340.54,43.21,5.36,13.4,1.72,0.0
20200319:1810,0.0,0.0,0.0,12.32,2.34,0.0
20200319:1910,0.0,0.0,0.0,10.73,2.62,0.0
20200319:2010,0.0,0.0,0.0,10.21,2.55,0.0
20200319:2110,0.0,0.0,0.0,9.75,2.48,0.0
20200319:2210,0.0,0.0,0.0,9.51,2.48,0.0
20200319:2310,0.0,0.0,0.0,9.04,2.41,0.0
20200320:0010,0.0,0.0,0.0,8.98,2.48,0.0
20200320:0110,0.0,0.0,0.0,8.57,2.69,0.0
20200320:0210,0.0,0.0,0.0,8.07,2.83,0.0
20200320:0310,0.0,0.0,0.0,7.71,3.03,0.0
20200320:0410,0.0,0.0,0.0,7.49,3.17,0.0
20200320:0510,0.0,0.0,0.0,7.19,3.31,0.0
20200320:0610,0.0,2.93,3.5,6.95,3.38,0.0
20200320:0710,150277.98,92.63,12.7,7.14,3.24,0.0
20200320:0810,201562.59,117.67,21.32,7.41,3.59,0.0
20200320:0910,148017.12,90.74,28.85,7.48,3.52,0.0
20200320:1010,375718.02,204.57,34.63,7.99,4.0,0.0
20200320:1110,352601.88,193.18,37.96,8.03,4.14,0.0
20200320:1210,153230.94,93.66,38.32,8.47,4.69,0.0
20200320:1310,151431.48,92.69,35.62,8.25,4.34,0.0
20200320:1410,78253.44,54.64,30.34,8.11,4.41,0.0
20200320:1510,167142.15,100.49,23.15,7.97,4.76,0.0
20200320:1610,69440.7,49.76,14.73,7.51,4.69,0.0
20200320:1710,11834.91,15.61,5.62,7.09,3.93,0.0
20200320:1810,0.0,0.0,0.0,6.63,4.28,0.0
20200320:1910,0.0,0.0,0.0,6.15,4.41,0.0
20200320:2010,0.0,0.0,0.0,5.53,4.41,0.0
20200320:2110,0.0,0.0,0.0,5.17,4.41,0.0
20200320:2210,0.0,0.0,0.0,4.84,4.48,0.0
20200320:2310,0.0,0.0,0.0,4.43,4.55,0.0
20200321:0010,0.0,0.0,0.0,4.26,4.41,0.0
20200321:0110,0.0,0.0,0.0,4.12,4.21,0.0
20200321:0210,0.0,0.0,0.0,4.01,4.0,0.0
20200321:0310,0.0,0.0,0.0,3.97,4.07,0.0
20200321:0410,0.0,0.0,0.0,3.84,4.34,0.0
20200321:0510,0.0,0.0,0.0,3.41,4.55,0.0
20200321:0610,44340.54,46.11,3.86,2.76,4.62,0.0
20200321:0710,486869.28,269.01,13.07,2.92,4.07,0.0
20200321:0810,960334.89,492.17,21.7,3.43,4.9,0.0
20200321:0910,1325879.04,680.74,29.23,4.67,5.66,0.0
20200321:1010,1564053.72,817.71,35.03,6.26,5.93,0.0
20200321:1110,1526911.02,802.07,38.36,7.56,6.14,0.0
20200321:1210,1431793.41,751.28,38.7,8.43,6.28,0.0
20200321:1310,1300755.81,679.07,35.98,8.75,6.28,0.0
20200321:1410,1218119.07,634.21,30.66,8.52,5.93,0.0
20200321:1510,904113.3,472.96,23.45,8.49,5.79,0.0
20200321:1610,481586.25,273.18,15.0,8.51,5.79,0.0
20200321:1710,74792.94,69.3,5.88,7.92,5.24,0.0
20200321:1810,0.0,0.0,0.0,6.75,5.03,0.0
20200321:1910,0.0,0.0,0.0,5.96,5.03,0.0
20200321:2010,0.0,0.0,0.0,5.17,5.03,0.0
20200321:2110,0.0,0.0,0.0,4.49,4.9,0.0
20200321:2210,0.0,0.0,0.0,3.84,4.69,0.0
20200321:2310,0.0,0.0,0.0,3.23,4.48,0.0
20200322:0010,0.0,0.0,0.0,2.71,4.48,0.0
20200322:0110,0.0,0.0,0.0,2.21,4.34,0.0
20200322:0210,0.0,0.0,0.0,1.79,4.28,0.0
20200322:0310,0.0,0.0,0.0,1.41,4.21,0.0
20200322:0410,0.0,0.0,0.0,1.08,4.14,0.0
20200322:0510,0.0,0.0,0.0,0.79,4.14,0.0
20200322:0610,62404.35,62.67,4.22,0.57,4.14,0.0
20200322:0710,534716.46,291.54,13.43,1.39,4.41,0.0
20200322:0810,1005944.28,513.9,22.07,2.71,4.97,0.0
20200322:0910,1371096.24,704.83,29.62,4.11,5.45,0.0
20200322:1010,1608186.63,844.34,35.43,5.59,5.45,0.0
20200322:1110,1719130.26,916.61,38.77,6.98,5.52,0.0
20200322:1210,1691007.93,904.38,39.09,8.18,5.66,0.0
20200322:1310,1560985.41,831.14,36.34,9.05,5.59,0.0
20200322:1410,1332315.57,702.86,30.99,9.5,5.45,0.0
20200322:1510,969401.4,511.52,23.74,9.52,5.24,0.0
20200322:1610,516421.95,293.88,15.28,9.15,4.83,0.0
20200322:1710,83259.63,79.11,6.14,8.23,4.14,0.0
20200322:1810,0.0,0.0,0.0,6.85,4.14,0.0
20200322:1910,0.0,0.0,0.0,6.24,4.62,0.0
20200322:2010,0.0,0.0,0.0,5.33,4.69,0.0
20200322:2110,0.0,0.0,0.0,4.5,4.69,0.0
20200322:2210,0.0,0.0,0.0,3.76,4.62,0.0
20200322:2310,0.0,0.0,0.0,3.1,4.48,0.0
20200323:0010,0.0,0.0,0.0,2.51,4.21,0.0
20200323:0110,0.0,0.0,0.0,1.98,3.93,0.0
20200323:0210,0.0,0.0,0.0,1.44,3.66,0.0
20200323:0310,0.0,0.0,0.0,0.93,3.59,0.0
20200323:0410,0.0,0.0,0.0,0.45,3.59,0.0
20200323:0510,0.0,0.0,0.0,0.03,3.59,0.0
20200323:0610,70317.36,66.7,4.57,-0.3,3.52,0.0
20200323:0710,541937.37,294.01,13.79,0.55,3.45,0.0
20200323:0810,1009497.06,514.94,22.44,1.84,4.41,0.0
20200323:0910,1365559.44,703.89,30.01,3.38,4.62,0.0
20200323:1010,1603780.26,846.69,35.83,5.06,4.62,0.0
20200323:1110,1685701.83,906.02,39.17,6.71,4.48,0.0
