Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210816:2010,0.0,0.0,0.0,13.62,3.59,0.0
20210816:2110,0.0,0.0,0.0,13.17,3.45,0.0
20210816:2210,0.0,0.0,0.0,12.6,3.1,0.0
20210816:2310,0.0,0.0,0.0,12.16,3.1,0.0
20210817:0010,0.0,0.0,0.0,11.88,3.17,0.0
20210817:0110,0.0,0.0,0.0,11.67,3.17,0.0
20210817:0210,0.0,0.0,0.0,11.54,3.17,0.0
20210817:0310,0.0,0.0,0.0,11.47,3.1,0.0
20210817:0410,0.0,0.0,0.0,11.6,3.17,0.0
20210817:0510,33336.15,29.83,5.5,11.88,3.1,0.0
20210817:0610,161905.26,102.88,14.74,12.71,2.9,0.0
20210817:0710,180061.35,109.72,24.1,14.39,4.48,0.0
20210817:0810,416113.59,230.98,33.14,15.19,4.62,0.0
20210817:0910,242880.96,142.43,41.31,15.45,5.38,0.0
20210817:1010,276447.81,159.78,47.82,15.46,4.83,0.0
20210817:1110,357815.7,201.78,51.62,15.66,4.69,0.0
20210817:1210,170602.65,105.0,51.79,14.72,4.0,0.0
20210817:1310,128915.16,83.09,48.28,14.3,3.52,0.0
20210817:1410,159944.31,99.52,41.96,14.68,3.31,0.0
20210817:1510,125339.31,81.26,33.89,14.48,3.59,0.0
20210817:1610,160198.08,99.52,24.9,14.44,3.59,0.0
20210817:1710,134405.82,86.85,15.56,14.5,3.17,0.0
20210817:1810,24684.9,24.72,6.29,14.58,2.97,0.0
20210817:1910,0.0,0.0,0.0,14.32,3.31,0.0
20210817:2010,0.0,0.0,0.0,14.52,3.03,0.0
20210817:2110,0.0,0.0,0.0,14.62,2.97,0.0
20210817:2210,0.0,0.0,0.0,14.59,3.03,0.0
20210817:2310,0.0,0.0,0.0,14.77,3.1,0.0
20210818:0010,0.0,0.0,0.0,14.73,2.83,0.0
20210818:0110,0.0,0.0,0.0,14.65,2.76,0.0
20210818:0210,0.0,0.0,0.0,14.56,2.69,0.0
20210818:0310,0.0,0.0,0.0,14.44,2.48,0.0
20210818:0410,0.0,0.0,0.0,14.28,2.34,0.0
20210818:0510,6551.88,11.93,5.28,14.33,2.34,0.0
20210818:0610,113758.17,75.95,14.53,14.86,2.28,0.0
20210818:0710,239928.0,141.72,23.88,15.59,3.03,0.0
20210818:0810,360168.84,204.24,32.91,16.35,2.97,0.0
20210818:0910,536608.2,297.01,41.06,16.77,2.97,0.0
20210818:1010,331908.09,190.82,47.54,18.03,3.72,0.0
20210818:1110,565399.56,313.53,51.31,18.52,4.48,0.0
20210818:1210,349856.55,200.87,51.46,19.32,4.83,0.0
20210818:1310,521474.28,291.17,47.96,19.55,4.9,0.0
20210818:1410,564061.5,313.4,41.65,19.34,4.48,0.0
20210818:1510,156668.37,99.52,33.6,19.14,4.34,0.0
20210818:1610,286321.77,168.05,24.62,19.04,3.93,0.0
20210818:1710,98416.62,68.28,15.28,18.77,3.24,0.0
20210818:1810,30798.45,28.98,6.0,18.32,2.69,0.0
20210818:1910,0.0,0.0,0.0,17.7,2.83,0.0
20210818:2010,0.0,0.0,0.0,17.51,2.97,0.0
20210818:2110,0.0,0.0,0.0,17.44,3.24,0.0
20210818:2210,0.0,0.0,0.0,17.3,3.38,0.0
20210818:2310,0.0,0.0,0.0,17.1,3.38,0.0
20210819:0010,0.0,0.0,0.0,16.92,3.38,0.0
20210819:0110,0.0,0.0,0.0,16.66,3.24,0.0
20210819:0210,0.0,0.0,0.0,16.46,3.1,0.0
20210819:0310,0.0,0.0,0.0,16.3,3.03,0.0
20210819:0410,0.0,0.0,0.0,16.15,2.97,0.0
20210819:0510,5444.52,11.08,5.06,16.14,3.03,0.0
20210819:0610,77099.94,55.69,14.32,16.26,3.1,0.0
20210819:0710,199693.92,120.9,23.67,16.38,4.48,0.0
20210819:0810,484100.88,267.97,32.69,16.74,4.21,0.0
20210819:0910,505878.96,280.48,40.81,17.42,4.14,0.0
20210819:1010,267104.46,157.04,47.26,18.22,4.07,0.0
20210819:1110,420981.36,237.91,51.0,18.43,3.72,0.0
20210819:1210,420566.1,237.91,51.13,18.63,3.72,0.0
20210819:1310,518267.55,289.43,47.63,18.8,3.86,0.0
20210819:1410,280185.15,164.35,41.34,18.81,3.86,0.0
20210819:1510,261659.94,154.67,33.31,18.88,3.86,0.0
20210819:1610,275686.5,162.23,24.33,18.57,3.52,0.0
20210819:1710,228416.07,158.29,14.99,18.22,3.03,0.0
20210819:1810,33636.06,30.68,5.71,17.71,2.55,0.0
20210819:1910,0.0,0.0,0.0,16.93,2.07,0.0
20210819:2010,0.0,0.0,0.0,16.7,2.07,0.0
20210819:2110,0.0,0.0,0.0,16.55,2.14,0.0
20210819:2210,0.0,0.0,0.0,16.39,2.28,0.0
20210819:2310,0.0,0.0,0.0,16.1,2.34,0.0
20210820:0010,0.0,0.0,0.0,15.79,2.41,0.0
20210820:0110,0.0,0.0,0.0,15.63,2.34,0.0
20210820:0210,0.0,0.0,0.0,15.52,2.14,0.0
20210820:0310,0.0,0.0,0.0,15.42,2.0,0.0
20210820:0410,0.0,0.0,0.0,15.16,1.93,0.0
20210820:0510,18156.09,20.45,4.84,15.1,2.0,0.0
20210820:0610,105799.02,71.68,14.11,15.45,2.0,0.0
20210820:0710,200824.35,121.83,23.45,16.33,2.34,0.0
20210820:0810,419966.28,235.88,32.46,17.0,2.97,0.0
20210820:0910,473119.56,264.39,40.56,17.71,3.38,0.0
20210820:1010,438237.72,247.69,46.98,18.85,3.31,0.0
20210820:1110,909027.21,507.37,50.68,20.02,3.31,0.0
20210820:1210,421973.37,241.19,50.8,20.76,3.38,0.0
20210820:1310,311421.93,182.61,47.31,20.94,3.38,0.0
20210820:1410,751482.18,419.73,41.03,21.09,3.31,0.0
20210820:1510,738955.17,412.99,33.01,21.43,3.45,0.0
20210820:1610,431316.72,248.98,24.04,21.07,2.97,0.0
20210820:1710,185182.89,122.52,14.7,20.33,1.86,0.0
20210820:1810,31882.74,29.83,5.42,19.81,1.45,0.0
20210820:1910,0.0,0.0,0.0,18.49,0.9,0.0
20210820:2010,0.0,0.0,0.0,18.37,0.62,0.0
20210820:2110,0.0,0.0,0.0,17.75,0.34,0.0
20210820:2210,0.0,0.0,0.0,17.21,0.69,0.0
20210820:2310,0.0,0.0,0.0,16.12,0.9,0.0
20210821:0010,0.0,0.0,0.0,14.44,1.31,0.0
20210821:0110,0.0,0.0,0.0,14.26,1.31,0.0
20210821:0210,0.0,0.0,0.0,14.3,1.31,0.0
20210821:0310,0.0,0.0,0.0,14.52,1.45,0.0
20210821:0410,0.0,0.0,0.0,14.66,1.52,0.0
20210821:0510,23369.91,23.86,4.62,14.36,1.66,0.0
20210821:0610,163381.74,107.61,13.89,15.33,1.17,0.0
20210821:0710,572897.31,329.14,23.24,17.89,1.17,0.0
20210821:0810,984166.2,558.59,32.23,19.4,1.31,0.0
20210821:0910,1208891.07,703.54,40.31,21.37,1.52,0.0
20210821:1010,1451725.89,868.08,46.69,22.73,2.07,0.0
20210821:1110,1118479.74,647.97,50.36,23.61,2.48,0.0
20210821:1210,1307399.97,769.49,50.47,24.03,2.69,0.0
20210821:1310,869093.04,497.94,46.98,24.45,2.55,0.0
20210821:1410,908865.72,523.45,40.72,24.42,1.93,0.0
20210821:1510,541568.25,312.83,32.7,24.71,1.59,0.0
20210821:1610,352071.27,210.08,23.75,24.65,1.52,0.0
20210821:1710,137404.92,93.38,14.41,24.19,1.17,0.0
20210821:1810,4221.81,10.23,5.13,22.84,1.66,0.0
20210821:1910,0.0,0.0,0.0,20.56,0.69,0.0
20210821:2010,0.0,0.0,0.0,19.26,1.1,0.0
20210821:2110,0.0,0.0,0.0,18.56,1.1,0.0
20210821:2210,0.0,0.0,0.0,18.16,0.83,0.0
20210821:2310,0.0,0.0,0.0,18.07,1.59,0.0
20210822:0010,0.0,0.0,0.0,17.81,3.24,0.0
20210822:0110,0.0,0.0,0.0,17.38,3.93,0.0
20210822:0210,0.0,0.0,0.0,16.7,3.93,0.0
20210822:0310,0.0,0.0,0.0,15.96,3.72,0.0
20210822:0410,0.0,0.0,0.0,15.54,3.52,0.0
20210822:0510,16864.17,19.6,4.4,15.55,3.17,0.0
20210822:0610,103884.21,70.82,13.68,16.19,2.83,0.0
20210822:0710,261221.61,154.44,23.02,17.71,2.76,0.0
20210822:0810,424372.65,239.04,31.99,18.22,3.52,0.0
20210822:0910,952514.16,524.09,40.05,18.92,4.21,0.0
20210822:1010,617699.25,340.4,46.4,18.47,4.83,0.0
20210822:1110,1383830.88,779.61,50.04,18.88,4.41,0.0
20210822:1210,742692.51,410.36,50.13,19.08,4.0,0.0
20210822:1310,164604.45,104.09,46.64,19.91,4.28,0.0
20210822:1410,882958.11,488.57,40.39,19.65,3.72,0.0
20210822:1510,531463.59,295.73,32.4,18.53,3.45,0.0
20210822:1610,525165.48,296.81,23.45,18.58,4.34,0.0
20210822:1710,174178.5,114.17,14.11,18.43,4.76,0.0
20210822:1810,25584.63,25.57,4.83,17.69,5.1,0.0
20210822:1910,0.0,0.0,0.0,17.09,2.69,0.0
20210822:2010,0.0,0.0,0.0,16.75,2.48,0.0
20210822:2110,0.0,0.0,0.0,16.57,2.69,0.0
20210822:2210,0.0,0.0,0.0,16.63,2.76,0.0
20210822:2310,0.0,0.0,0.0,16.54,2.69,0.0
20210823:0010,0.0,0.0,0.0,16.46,2.55,0.0
20210823:0110,0.0,0.0,0.0,16.53,2.62,0.0
20210823:0210,0.0,0.0,0.0,16.5,2.48,0.0
20210823:0310,0.0,0.0,0.0,16.5,2.76,0.0
20210823:0410,0.0,0.0,0.0,16.45,2.83,0.0
20210823:0510,13149.9,17.05,4.18,16.35,2.62,0.0
20210823:0610,68863.95,51.13,13.46,16.33,2.41,0.0
20210823:0710,240274.05,142.6,22.8,16.51,2.83,0.0
20210823:0810,375164.34,211.95,31.76,16.95,3.93,0.0
20210823:0910,680265.09,372.39,39.79,17.92,4.55,0.0
20210823:1010,907712.22,499.2,46.11,18.78,4.34,0.0
20210823:1110,394473.93,225.15,49.72,19.91,4.21,0.0
20210823:1210,445227.93,252.77,49.79,20.65,4.28,0.0
20210823:1310,793700.28,441.93,46.3,21.09,4.07,0.0
20210823:1410,538869.06,303.16,40.07,21.07,3.72,0.0
20210823:1510,348633.84,202.01,32.09,20.88,3.45,0.0
20210823:1610,222233.31,135.49,23.15,20.72,2.9,0.0
20210823:1710,150762.45,100.62,13.81,20.45,2.41,0.0
20210823:1810,22677.81,23.86,4.52,19.73,2.21,0.0
20210823:1910,0.0,0.0,0.0,18.61,2.14,0.0
20210823:2010,0.0,0.0,0.0,17.69,2.41,0.0
20210823:2110,0.0,0.0,0.0,17.26,2.55,0.0
20210823:2210,0.0,0.0,0.0,16.76,2.62,0.0
20210823:2310,0.0,0.0,0.0,16.43,2.62,0.0
20210824:0010,0.0,0.0,0.0,15.6,2.76,0.0
20210824:0110,0.0,0.0,0.0,14.93,2.76,0.0
20210824:0210,0.0,0.0,0.0,14.3,2.69,0.0
20210824:0310,0.0,0.0,0.0,13.78,2.62,0.0
20210824:0410,0.0,0.0,0.0,13.25,2.55,0.0
20210824:0510,17117.94,19.6,3.95,12.86,2.41,0.0
20210824:0610,199024.89,141.69,13.24,13.43,2.21,0.0
20210824:0710,667322.82,376.86,22.57,15.51,2.55,0.0
20210824:0810,1109482.44,617.96,31.53,16.94,2.55,0.0
20210824:0910,1395227.46,794.62,39.53,18.48,3.03,0.0
20210824:1010,1578772.38,913.79,45.82,19.69,3.79,0.0
20210824:1110,1429209.57,814.89,49.39,20.33,4.41,0.0
20210824:1210,1580987.1,912.93,49.44,20.47,4.48,0.0
20210824:1310,1445104.8,826.32,45.96,21.07,4.48,0.0
20210824:1410,1356862.05,768.55,39.74,21.24,4.55,0.0
20210824:1510,1070724.84,597.29,31.77,21.06,4.48,0.0
20210824:1610,643445.37,368.13,22.84,20.62,4.14,0.0
20210824:1710,207007.11,150.42,13.51,19.95,3.31,0.0
20210824:1810,20255.46,22.16,4.21,18.76,2.9,0.0
20210824:1910,0.0,0.0,0.0,17.49,2.69,0.0
20210824:2010,0.0,0.0,0.0,16.4,2.69,0.0
20210824:2110,0.0,0.0,0.0,15.58,2.69,0.0
20210824:2210,0.0,0.0,0.0,14.83,2.55,0.0
20210824:2310,0.0,0.0,0.0,14.13,2.41,0.0
20210825:0010,0.0,0.0,0.0,13.35,2.21,0.0
20210825:0110,0.0,0.0,0.0,12.4,1.93,0.0
20210825:0210,0.0,0.0,0.0,11.69,1.93,0.0
20210825:0310,0.0,0.0,0.0,11.14,2.0,0.0
20210825:0410,0.0,0.0,0.0,10.56,1.86,0.0
20210825:0510,14903.22,17.9,3.73,10.03,1.72,0.0
20210825:0610,199255.59,142.85,13.02,11.07,1.31,0.0
20210825:0710,653134.77,368.82,22.35,14.08,1.45,0.0
20210825:0810,1055590.92,589.88,31.29,15.84,1.45,0.0
20210825:0910,1356792.84,787.28,39.27,17.7,1.38,0.0
20210825:1010,1584078.48,949.11,45.52,19.26,1.79,0.0
20210825:1110,1668953.01,1014.99,49.06,20.19,2.0,0.0
20210825:1210,1698459.54,1041.13,49.09,20.73,2.0,0.0
20210825:1310,1586616.18,953.33,45.62,21.12,2.21,0.0
20210825:1410,1413175.92,825.55,39.41,21.36,2.55,0.0
20210825:1510,1067287.41,603.97,31.45,21.34,2.97,0.0
20210825:1610,619268.01,356.74,22.53,20.89,3.1,0.0
20210825:1710,194157.12,138.16,13.2,20.04,2.9,0.0
20210825:1810,17786.97,20.45,3.9,18.65,3.03,0.0
20210825:1910,0.0,0.0,0.0,17.1,3.03,0.0
20210825:2010,0.0,0.0,0.0,16.32,2.9,0.0
20210825:2110,0.0,0.0,0.0,15.79,2.55,0.0
20210825:2210,0.0,0.0,0.0,15.57,2.28,0.0
20210825:2310,0.0,0.0,0.0,15.54,2.41,0.0
20210826:0010,0.0,0.0,0.0,15.67,2.62,0.0
20210826:0110,0.0,0.0,0.0,15.87,2.76,0.0
20210826:0210,0.0,0.0,0.0,16.06,2.83,0.0
20210826:0310,0.0,0.0,0.0,16.14,3.03,0.0
20210826:0410,0.0,0.0,0.0,16.0,3.31,0.0
20210826:0510,1753.32,7.67,3.5,15.61,3.31,0.0
20210826:0610,116365.08,78.44,12.8,15.27,3.1,0.0
20210826:0710,240781.59,142.02,22.13,15.13,2.83,0.0
20210826:0810,542837.1,297.07,31.05,15.7,4.07,0.0
20210826:0910,684256.2,371.7,39.0,16.24,4.41,0.0
20210826:1010,874468.35,477.83,45.22,16.62,3.59,0.0
20210826:1110,329785.65,189.0,48.72,17.38,4.14,0.0
20210826:1210,685340.49,376.53,48.74,17.72,4.07,0.0
20210826:1310,387806.7,219.69,45.27,17.84,4.0,0.0
20210826:1410,437199.57,245.59,39.07,18.19,4.0,0.0
20210826:1510,294350.13,171.17,31.13,18.2,4.0,0.0
20210826:1610,473396.4,268.82,22.21,18.1,3.66,0.0
20210826:1710,167465.13,113.09,12.89,17.92,3.24,0.0
20210826:1810,14280.33,17.9,3.59,16.99,2.62,0.0
20210826:1910,0.0,0.0,0.0,16.26,2.21,0.0
20210826:2010,0.0,0.0,0.0,15.92,2.55,0.0
20210826:2110,0.0,0.0,0.0,15.42,3.1,0.0
20210826:2210,0.0,0.0,0.0,14.78,2.9,0.0
20210826:2310,0.0,0.0,0.0,13.8,2.55,0.0
20210827:0010,0.0,0.0,0.0,12.95,2.14,0.0
20210827:0110,0.0,0.0,0.0,12.28,2.14,0.0
20210827:0210,0.0,0.0,0.0,11.73,2.48,0.0
20210827:0310,0.0,0.0,0.0,11.85,2.55,0.0
20210827:0410,0.0,0.0,0.0,12.03,2.55,0.0
20210827:0510,8835.81,13.64,3.27,12.11,2.55,0.0
20210827:0610,120633.03,80.26,12.58,12.83,2.48,0.0
20210827:0710,474665.25,266.48,21.9,14.49,2.41,0.0
20210827:0810,1015495.26,555.47,30.81,15.79,3.24,0.0
20210827:0910,456370.74,253.8,38.74,16.57,3.86,0.0
20210827:1010,1258191.66,697.65,44.92,17.28,4.14,0.0
20210827:1110,461469.21,258.05,48.39,17.71,4.07,0.0
20210827:1210,1225155.42,682.23,48.39,18.31,4.21,0.0
20210827:1310,335991.48,193.56,44.91,19.05,4.34,0.0
20210827:1410,378094.23,215.82,38.73,19.56,4.62,0.0
20210827:1510,984466.11,538.99,30.8,18.77,5.1,0.0
20210827:1610,263897.73,155.63,21.89,18.22,4.97,0.0
20210827:1710,157406.61,106.09,12.57,17.73,4.55,0.0
20210827:1810,10773.69,15.34,3.27,16.97,4.0,0.0
20210827:1910,0.0,0.0,0.0,15.98,3.45,0.0
20210827:2010,0.0,0.0,0.0,15.6,3.17,0.0
20210827:2110,0.0,0.0,0.0,15.28,2.83,0.0
20210827:2210,0.0,0.0,0.0,15.03,2.62,0.0
20210827:2310,0.0,0.0,0.0,14.72,2.48,0.0
20210828:0010,0.0,0.0,0.0,14.19,2.48,0.0
20210828:0110,0.0,0.0,0.0,13.9,2.48,0.0
20210828:0210,0.0,0.0,0.0,13.75,2.34,0.0
20210828:0310,0.0,0.0,0.0,13.57,2.21,0.0
20210828:0410,0.0,0.0,0.0,13.53,2.28,0.0
20210828:0510,2676.12,8.52,3.05,13.54,2.34,0.0
20210828:0610,100400.64,68.96,12.36,14.23,2.28,0.0
20210828:0710,314974.71,181.0,21.67,15.29,3.31,0.0
20210828:0810,278777.88,161.62,30.56,16.23,4.21,0.0
20210828:0910,798152.79,436.8,38.47,17.33,3.45,0.0
20210828:1010,805581.33,444.64,44.61,18.57,3.38,0.0
20210828:1110,994340.07,551.41,48.05,19.28,3.93,0.0
20210828:1210,998238.9,552.4,48.03,19.6,4.48,0.0
20210828:1310,778035.75,428.7,44.56,19.03,4.07,0.0
20210828:1410,1047378.0,579.5,38.39,19.52,4.21,0.0
20210828:1510,284522.31,166.66,30.47,19.05,4.0,0.0
20210828:1610,321872.64,187.49,21.57,19.04,4.0,0.0
20210828:1710,114150.36,78.51,12.25,18.39,3.72,0.0
20210828:1810,5398.38,11.08,2.95,17.56,3.66,0.0
20210828:1910,0.0,0.0,0.0,15.88,3.1,0.0
20210828:2010,0.0,0.0,0.0,15.43,3.17,0.0
20210828:2110,0.0,0.0,0.0,14.79,2.83,0.0
20210828:2210,0.0,0.0,0.0,14.3,2.76,0.0
20210828:2310,0.0,0.0,0.0,14.03,2.62,0.0
20210829:0010,0.0,0.0,0.0,13.67,2.48,0.0
20210829:0110,0.0,0.0,0.0,13.46,2.41,0.0
20210829:0210,0.0,0.0,0.0,13.45,2.41,0.0
20210829:0310,0.0,0.0,0.0,13.51,2.48,0.0
20210829:0410,0.0,0.0,0.0,13.5,2.55,0.0
20210829:0510,3598.92,9.37,2.82,13.51,2.48,0.0
20210829:0610,135328.62,90.73,12.13,14.01,2.41,0.0
20210829:0710,248671.53,146.16,21.44,15.15,3.03,0.0
20210829:0810,261360.03,152.5,30.32,15.84,3.72,0.0
20210829:0910,372926.55,210.41,38.2,16.52,4.21,0.0
20210829:1010,311583.42,178.95,44.3,16.6,4.07,0.0
20210829:1110,280000.59,162.52,47.71,16.22,3.52,0.0
20210829:1210,301917.09,173.48,47.67,15.85,3.79,0.0
20210829:1310,169656.78,105.0,44.2,15.7,3.52,0.0
20210829:1410,171156.33,105.91,38.04,15.91,3.24,0.0
20210829:1510,120794.52,79.43,30.14,16.21,3.31,0.0
20210829:1610,151546.83,95.87,21.25,16.46,3.03,0.0
20210829:1710,56037.03,43.83,11.93,16.36,2.48,0.0
20210829:1810,945.87,6.82,2.62,16.36,2.48,0.0
20210829:1910,0.0,0.0,0.0,16.11,2.76,0.0
20210829:2010,0.0,0.0,0.0,16.22,3.03,0.0
20210829:2110,0.0,0.0,0.0,16.23,3.03,0.0
20210829:2210,0.0,0.0,0.0,16.09,2.97,0.0
20210829:2310,0.0,0.0,0.0,15.89,2.69,0.0
20210830:0010,0.0,0.0,0.0,15.59,2.76,0.0
20210830:0110,0.0,0.0,0.0,15.32,2.69,0.0
20210830:0210,0.0,0.0,0.0,15.35,2.69,0.0
20210830:0310,0.0,0.0,0.0,15.36,2.62,0.0
20210830:0410,0.0,0.0,0.0,15.42,2.62,0.0
20210830:0510,207.63,5.97,2.59,15.45,2.62,0.0
20210830:0610,115534.56,78.81,11.91,15.7,2.55,0.0
20210830:0710,214781.7,128.99,21.21,16.24,3.45,0.0
20210830:0810,309576.33,178.31,30.07,16.86,3.1,0.0
20210830:0910,244472.79,145.17,37.92,17.57,2.76,0.0
20210830:1010,311606.49,180.78,43.99,18.69,3.66,0.0
20210830:1110,630203.19,350.19,47.36,19.56,3.86,0.0
20210830:1210,164627.52,104.09,47.31,19.72,3.66,0.0
20210830:1310,343120.11,198.71,43.84,20.27,3.52,0.0
20210830:1410,952629.51,530.06,37.69,20.44,3.59,0.0
20210830:1510,710048.46,394.71,29.8,20.83,3.86,0.0
20210830:1610,547727.94,314.13,20.92,19.71,3.66,0.0
20210830:1710,163843.14,120.59,11.61,19.14,3.45,0.0
20210830:1810,2560.77,8.52,2.29,18.11,3.03,0.0
20210830:1910,0.0,0.0,0.0,17.95,3.1,0.0
20210830:2010,0.0,0.0,0.0,17.24,3.03,0.0
20210830:2110,0.0,0.0,0.0,16.53,3.03,0.0
20210830:2210,0.0,0.0,0.0,16.02,2.97,0.0
20210830:2310,0.0,0.0,0.0,15.25,2.69,0.0
20210831:0010,0.0,0.0,0.0,14.68,2.55,0.0
20210831:0110,0.0,0.0,0.0,14.26,2.41,0.0
20210831:0210,0.0,0.0,0.0,13.81,2.34,0.0
20210831:0310,0.0,0.0,0.0,13.4,2.21,0.0
20210831:0410,0.0,0.0,0.0,13.14,2.0,0.0
20210831:0510,0.0,3.41,2.36,12.99,1.86,0.0
20210831:0610,58482.45,44.74,11.68,13.46,2.07,0.0
20210831:0710,214689.42,128.17,20.98,14.69,3.03,0.0
20210831:0810,435930.72,242.54,29.82,15.66,2.97,0.0
20210831:0910,765624.09,419.37,37.65,17.0,3.03,0.0
20210831:1010,751343.76,415.36,43.68,18.12,2.76,0.0
20210831:1110,795638.16,441.51,47.02,19.13,3.1,0.0
20210831:1210,895785.03,499.32,46.94,19.91,3.24,0.0
20210831:1310,1349248.95,771.42,43.47,20.39,3.45,0.0
20210831:1410,1201947.0,677.59,37.34,20.71,3.66,0.0
20210831:1510,983589.45,549.72,29.46,20.55,3.45,0.0
20210831:1610,595090.65,343.97,20.59,20.16,2.9,0.0
20210831:1710,164050.77,123.38,11.28,19.56,2.9,0.0
20210831:1810,922.8,6.82,1.96,18.34,2.97,0.0
20210831:1910,0.0,0.0,0.0,16.44,3.1,0.0
20210831:2010,0.0,0.0,0.0,15.74,3.1,0.0
20210831:2110,0.0,0.0,0.0,15.06,2.83,0.0
20210831:2210,0.0,0.0,0.0,14.67,2.41,0.0
20210831:2310,0.0,0.0,0.0,14.47,2.0,0.0
20210901:0010,0.0,0.0,0.0,14.32,1.79,0.0
20210901:0110,0.0,0.0,0.0,14.28,1.72,0.0
20210901:0210,0.0,0.0,0.0,14.11,1.38,0.0
20210901:0310,0.0,0.0,0.0,13.88,1.03,0.0
20210901:0410,0.0,0.0,0.0,13.78,0.9,0.0
20210901:0510,0.0,1.7,2.12,13.61,0.9,0.0
20210901:0610,81690.87,58.37,11.45,13.94,0.62,0.0
20210901:0710,167995.74,104.45,20.75,15.37,0.9,0.0
20210901:0810,327594.0,187.79,29.57,16.23,1.79,0.0
20210901:0910,346234.56,198.06,37.37,16.73,1.86,0.0
20210901:1010,251301.51,148.82,43.37,17.19,1.79,0.0
20210901:1110,366813.0,210.0,46.67,17.59,1.66,0.0
20210901:1210,276101.76,162.52,46.57,17.96,1.45,0.0
20210901:1310,352371.18,203.3,43.11,18.46,1.38,0.0
20210901:1410,279908.31,165.26,36.99,18.91,1.38,0.0
20210901:1510,305216.1,178.46,29.12,18.9,1.45,0.0
20210901:1610,171133.26,107.54,20.25,18.78,1.66,0.0
20210901:1710,99616.26,70.72,10.95,18.43,1.52,0.0
20210901:1810,0.0,1.7,1.63,17.88,1.31,0.0
20210901:1910,0.0,0.0,0.0,16.66,1.03,0.0
20210901:2010,0.0,0.0,0.0,16.05,1.31,0.0
20210901:2110,0.0,0.0,0.0,15.57,1.38,0.0
20210901:2210,0.0,0.0,0.0,15.08,1.45,0.0
20210901:2310,0.0,0.0,0.0,14.54,1.24,0.0
20210902:0010,0.0,0.0,0.0,14.27,1.03,0.0
20210902:0110,0.0,0.0,0.0,14.01,0.97,0.0
20210902:0210,0.0,0.0,0.0,13.25,1.24,0.0
20210902:0310,0.0,0.0,0.0,12.82,1.38,0.0
20210902:0410,0.0,0.0,0.0,12.36,1.52,0.0
20210902:0510,0.0,1.7,1.89,11.9,1.52,0.0
20210902:0610,167465.13,117.4,11.22,12.51,1.31,0.0
20210902:0710,315228.48,181.51,20.51,14.72,1.79,0.0
20210902:0810,936434.37,515.59,29.32,15.72,2.07,0.0
20210902:0910,1362952.53,773.67,37.09,17.09,2.48,0.0
20210902:1010,1317389.28,751.06,43.05,18.39,2.62,0.0
20210902:1110,1256484.48,719.49,46.32,19.54,2.48,0.0
20210902:1210,1374856.65,802.16,46.2,20.46,2.34,0.0
20210902:1310,1513668.84,897.13,42.74,20.87,2.34,0.0
20210902:1410,1275471.09,736.9,36.63,21.42,2.41,0.0
20210902:1510,1028391.39,584.15,28.77,21.46,2.48,0.0
20210902:1610,541360.62,315.5,19.92,21.31,2.48,0.0
20210902:1710,150208.77,114.92,10.61,20.61,1.93,0.0
20210902:1810,0.0,3.41,1.29,19.2,2.07,0.0
20210902:1910,0.0,0.0,0.0,17.77,2.34,0.0
20210902:2010,0.0,0.0,0.0,16.71,2.48,0.0
20210902:2110,0.0,0.0,0.0,15.89,2.55,0.0
20210902:2210,0.0,0.0,0.0,15.23,2.48,0.0
20210902:2310,0.0,0.0,0.0,14.63,2.34,0.0
20210903:0010,0.0,0.0,0.0,14.16,2.28,0.0
20210903:0110,0.0,0.0,0.0,13.74,2.21,0.0
20210903:0210,0.0,0.0,0.0,13.34,2.14,0.0
20210903:0310,0.0,0.0,0.0,12.98,2.14,0.0
20210903:0410,0.0,0.0,0.0,12.67,2.14,0.0
20210903:0510,0.0,2.56,1.66,12.39,2.14,0.0
20210903:0610,173532.54,125.81,10.99,12.79,1.93,0.0
20210903:0710,621598.08,350.31,20.28,14.52,1.86,0.0
20210903:0810,1055844.69,587.53,29.07,16.59,2.07,0.0
20210903:0910,1370081.16,787.33,36.8,18.61,2.28,0.0
20210903:1010,1580779.47,937.48,42.73,20.36,2.55,0.0
20210903:1110,1648374.57,993.34,45.96,21.73,2.69,0.0
20210903:1210,1671744.48,1016.68,45.83,22.69,2.69,0.0
20210903:1310,1539022.77,924.54,42.36,23.32,2.55,0.0
20210903:1410,1373495.52,809.94,36.27,23.58,2.48,0.0
20210903:1510,1011965.55,581.16,28.42,23.59,2.41,0.0
20210903:1610,565215.0,333.74,19.58,23.31,2.41,0.0
20210903:1710,142480.32,113.55,10.28,22.47,2.07,0.0
20210903:1810,0.0,0.0,0.0,20.94,2.41,0.0
20210903:1910,0.0,0.0,0.0,19.56,2.9,0.0
20210903:2010,0.0,0.0,0.0,18.43,2.9,0.0
20210903:2110,0.0,0.0,0.0,17.46,2.9,0.0
20210903:2210,0.0,0.0,0.0,16.67,2.9,0.0
20210903:2310,0.0,0.0,0.0,15.96,2.76,0.0
20210904:0010,0.0,0.0,0.0,15.36,2.76,0.0
