Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20210130:0110,0.0,0.0,0.0,5.92,2.34,0.0
20210130:0210,0.0,0.0,0.0,4.68,2.55,0.0
20210130:0310,0.0,0.0,0.0,3.23,2.97,0.0
20210130:0410,0.0,0.0,0.0,1.89,2.76,0.0
20210130:0510,0.0,0.0,0.0,0.94,3.03,0.0
20210130:0610,0.0,0.0,0.0,0.41,3.24,0.0
20210130:0710,0.0,0.0,0.0,0.49,3.38,0.0
20210130:0810,74700.66,51.75,5.8,0.44,3.72,0.0
20210130:0910,194733.87,110.53,12.51,0.49,3.86,0.0
20210130:1010,102107.82,65.27,17.53,0.66,4.14,0.0
20210130:1110,294996.09,158.65,20.43,0.87,4.41,0.0
20210130:1210,214158.81,120.43,20.92,1.22,4.55,0.0
20210130:1310,283622.58,153.44,18.94,1.58,5.03,0.0
20210130:1410,221472.0,123.8,14.7,1.77,4.9,0.0
20210130:1510,12919.2,16.08,8.61,1.91,4.41,0.0
20210130:1610,0.0,0.0,0.0,1.79,4.48,0.0
20210130:1710,0.0,0.0,0.0,1.64,4.69,0.0
20210130:1810,0.0,0.0,0.0,1.55,4.76,0.0
20210130:1910,0.0,0.0,0.0,1.18,4.69,0.0
20210130:2010,0.0,0.0,0.0,1.01,4.55,0.0
20210130:2110,0.0,0.0,0.0,0.79,4.41,0.0
20210130:2210,0.0,0.0,0.0,0.53,4.28,0.0
20210130:2310,0.0,0.0,0.0,-0.09,4.0,0.0
20210131:0010,0.0,0.0,0.0,-0.48,3.79,0.0
20210131:0110,0.0,0.0,0.0,-0.77,3.59,0.0
20210131:0210,0.0,0.0,0.0,-1.08,3.45,0.0
20210131:0310,0.0,0.0,0.0,-1.5,3.38,0.0
20210131:0410,0.0,0.0,0.0,-1.78,3.38,0.0
20210131:0510,0.0,0.0,0.0,-2.07,3.38,0.0
20210131:0610,0.0,0.0,0.0,-2.27,3.17,0.0
20210131:0710,0.0,0.0,0.0,-2.16,3.1,0.0
20210131:0810,352255.83,190.03,6.02,-2.06,2.97,0.0
20210131:0910,919247.22,463.01,12.74,-1.05,2.83,0.0
20210131:1010,1199547.72,607.57,17.78,0.25,3.38,0.0
20210131:1110,1132667.79,575.22,20.7,1.42,3.31,0.0
20210131:1210,1461784.41,760.26,21.2,2.38,3.45,0.0
20210131:1310,1232353.26,632.02,19.22,2.99,3.66,0.0
20210131:1410,977060.64,498.36,14.98,3.23,3.52,0.0
20210131:1510,103030.62,66.5,8.87,3.1,3.03,0.0
20210131:1610,0.0,0.0,0.0,2.63,2.97,0.0
20210131:1710,0.0,0.0,0.0,2.24,3.1,0.0
20210131:1810,0.0,0.0,0.0,2.19,3.24,0.0
20210131:1910,0.0,0.0,0.0,1.56,3.1,0.0
20210131:2010,0.0,0.0,0.0,1.7,3.03,0.0
20210131:2110,0.0,0.0,0.0,1.85,2.97,0.0
20210131:2210,0.0,0.0,0.0,2.13,2.9,0.0
20210131:2310,0.0,0.0,0.0,2.43,2.76,0.0
20210201:0010,0.0,0.0,0.0,2.66,2.69,0.0
20210201:0110,0.0,0.0,0.0,2.85,2.62,0.0
20210201:0210,0.0,0.0,0.0,3.03,2.48,0.0
20210201:0310,0.0,0.0,0.0,3.2,2.41,0.0
20210201:0410,0.0,0.0,0.0,3.38,2.21,0.0
20210201:0510,0.0,0.0,0.0,3.53,2.0,0.0
20210201:0610,0.0,0.0,0.0,3.63,1.79,0.0
20210201:0710,0.0,0.0,0.0,2.7,1.38,0.0
20210201:0810,190904.25,112.84,6.24,2.84,0.97,0.0
20210201:0910,80491.23,54.87,12.98,3.18,0.76,0.0
20210201:1010,122432.49,76.62,18.04,3.58,0.76,0.0
20210201:1110,183521.85,107.46,20.97,4.14,0.9,0.0
20210201:1210,46878.24,36.89,21.48,4.74,1.59,0.0
20210201:1310,51999.78,39.73,19.5,4.6,1.79,0.0
20210201:1410,37027.35,31.22,15.25,4.36,1.72,0.0
20210201:1510,32228.79,28.38,9.13,4.03,1.86,0.0
20210201:1610,0.0,0.0,0.0,3.73,2.14,0.0
20210201:1710,0.0,0.0,0.0,3.33,2.34,0.0
20210201:1810,0.0,0.0,0.0,3.03,2.34,0.0
20210201:1910,0.0,0.0,0.0,2.43,2.0,0.0
20210201:2010,0.0,0.0,0.0,2.44,2.14,0.0
20210201:2110,0.0,0.0,0.0,2.47,1.72,0.0
20210201:2210,0.0,0.0,0.0,2.38,1.72,0.0
20210201:2310,0.0,0.0,0.0,2.47,2.14,0.0
20210202:0010,0.0,0.0,0.0,2.67,2.14,0.0
20210202:0110,0.0,0.0,0.0,2.81,1.66,0.0
20210202:0210,0.0,0.0,0.0,2.89,1.66,0.0
20210202:0310,0.0,0.0,0.0,2.83,1.59,0.0
20210202:0410,0.0,0.0,0.0,2.88,1.59,0.0
20210202:0510,0.0,0.0,0.0,2.88,1.86,0.0
20210202:0610,0.0,0.0,0.0,3.01,1.93,0.0
20210202:0710,0.0,0.0,0.0,4.12,2.41,0.0
20210202:0810,237528.72,136.89,6.46,4.49,2.76,0.0
20210202:0910,67479.75,48.24,13.23,5.07,2.55,0.0
20210202:1010,81229.47,55.81,18.3,6.07,2.07,0.0
20210202:1110,96709.44,64.33,21.25,7.73,3.17,0.0
20210202:1210,285629.67,159.97,21.77,9.72,4.97,0.0
20210202:1310,161074.74,98.38,19.79,10.67,5.1,0.0
20210202:1410,95440.59,64.33,15.53,10.66,4.83,0.0
20210202:1510,101692.56,67.67,9.4,10.57,4.48,0.0
20210202:1610,0.0,1.89,1.86,10.19,4.0,0.0
20210202:1710,0.0,0.0,0.0,9.55,3.24,0.0
20210202:1810,0.0,0.0,0.0,8.59,3.17,0.0
20210202:1910,0.0,0.0,0.0,9.57,3.79,0.0
20210202:2010,0.0,0.0,0.0,9.55,4.21,0.0
20210202:2110,0.0,0.0,0.0,9.33,4.07,0.0
20210202:2210,0.0,0.0,0.0,8.96,4.14,0.0
20210202:2310,0.0,0.0,0.0,9.16,4.41,0.0
20210203:0010,0.0,0.0,0.0,9.36,4.9,0.0
20210203:0110,0.0,0.0,0.0,9.26,4.97,0.0
20210203:0210,0.0,0.0,0.0,9.19,4.69,0.0
20210203:0310,0.0,0.0,0.0,9.28,4.69,0.0
20210203:0410,0.0,0.0,0.0,9.3,4.55,0.0
20210203:0510,0.0,0.0,0.0,9.22,4.41,0.0
20210203:0610,0.0,0.0,0.0,9.13,4.14,0.0
20210203:0710,0.0,0.0,0.0,9.24,3.79,0.0
20210203:0810,876.66,6.62,6.7,9.0,2.9,0.0
20210203:0910,20763.0,21.76,13.48,9.08,2.34,0.0
20210203:1010,31375.2,28.38,18.57,9.09,2.34,0.0
20210203:1110,266573.85,151.12,21.54,9.37,2.28,0.0
20210203:1210,32782.47,29.33,22.06,10.06,3.45,0.0
20210203:1310,58828.5,44.46,20.08,10.82,5.38,0.0
20210203:1410,17648.55,19.87,15.82,11.48,4.83,0.0
20210203:1510,4821.63,10.41,9.68,11.63,3.86,0.0
20210203:1610,0.0,2.84,2.12,10.44,3.24,0.0
20210203:1710,0.0,0.0,0.0,9.68,2.83,0.0
20210203:1810,0.0,0.0,0.0,9.0,4.21,0.0
20210203:1910,0.0,0.0,0.0,8.22,3.79,0.0
20210203:2010,0.0,0.0,0.0,7.75,4.76,0.0
20210203:2110,0.0,0.0,0.0,7.56,5.17,0.0
20210203:2210,0.0,0.0,0.0,7.44,5.24,0.0
20210203:2310,0.0,0.0,0.0,7.2,4.62,0.0
20210204:0010,0.0,0.0,0.0,6.85,4.34,0.0
20210204:0110,0.0,0.0,0.0,6.37,4.41,0.0
20210204:0210,0.0,0.0,0.0,5.78,4.34,0.0
20210204:0310,0.0,0.0,0.0,5.43,4.0,0.0
20210204:0410,0.0,0.0,0.0,4.93,3.38,0.0
20210204:0510,0.0,0.0,0.0,4.32,2.97,0.0
20210204:0610,0.0,0.0,0.0,4.07,2.9,0.0
20210204:0710,0.0,0.0,0.0,3.81,2.62,0.0
20210204:0810,407024.01,222.38,6.93,3.92,2.62,0.0
20210204:0910,847591.8,440.6,13.73,5.38,2.34,0.0
20210204:1010,1155114.9,607.23,18.85,7.0,2.76,0.0
20210204:1110,1384107.72,744.16,21.83,8.47,2.9,0.0
20210204:1210,1267857.99,677.26,22.36,9.27,3.03,0.0
20210204:1310,341228.37,188.2,20.38,9.81,2.55,0.0
20210204:1410,529041.24,282.86,16.1,10.16,2.07,0.0
20210204:1510,68079.57,49.55,9.95,9.98,1.31,0.0
20210204:1610,0.0,2.84,2.38,9.0,1.79,0.0
20210204:1710,0.0,0.0,0.0,7.9,2.0,0.0
20210204:1810,0.0,0.0,0.0,7.15,2.28,0.0
20210204:1910,0.0,0.0,0.0,6.56,2.55,0.0
20210204:2010,0.0,0.0,0.0,6.44,2.62,0.0
20210204:2110,0.0,0.0,0.0,6.14,2.69,0.0
20210204:2210,0.0,0.0,0.0,6.04,2.55,0.0
20210204:2310,0.0,0.0,0.0,6.11,2.48,0.0
20210205:0010,0.0,0.0,0.0,6.01,2.41,0.0
20210205:0110,0.0,0.0,0.0,6.0,2.21,0.0
20210205:0210,0.0,0.0,0.0,5.69,2.07,0.0
20210205:0310,0.0,0.0,0.0,5.42,1.93,0.0
20210205:0410,0.0,0.0,0.0,5.47,1.72,0.0
20210205:0510,0.0,0.0,0.0,5.73,1.59,0.0
20210205:0610,0.0,0.0,0.0,6.01,1.59,0.0
20210205:0710,0.0,0.0,0.0,4.97,2.0,0.0
20210205:0810,79476.15,55.1,7.18,5.19,2.14,0.0
20210205:0910,264059.22,147.59,14.0,6.17,2.0,0.0
20210205:1010,713924.22,373.28,19.13,7.59,2.21,0.0
20210205:1110,128869.02,81.35,22.13,8.76,2.9,0.0
20210205:1210,1331139.0,716.76,22.66,9.91,3.03,0.0
20210205:1310,607894.5,322.16,20.68,10.49,2.97,0.0
20210205:1410,38988.3,33.11,16.4,10.62,2.41,0.0
20210205:1510,58805.43,44.46,10.23,10.45,1.86,0.0
20210205:1610,0.0,1.89,2.65,9.92,1.24,0.0
20210205:1710,0.0,0.0,0.0,9.19,0.97,0.0
20210205:1810,0.0,0.0,0.0,9.22,0.41,0.0
20210205:1910,0.0,0.0,0.0,6.77,1.38,0.0
20210205:2010,0.0,0.0,0.0,6.42,0.97,0.0
20210205:2110,0.0,0.0,0.0,5.75,1.17,0.0
20210205:2210,0.0,0.0,0.0,4.58,1.45,0.0
20210205:2310,0.0,0.0,0.0,4.19,1.45,0.0
20210206:0010,0.0,0.0,0.0,3.9,1.45,0.0
20210206:0110,0.0,0.0,0.0,3.55,1.52,0.0
20210206:0210,0.0,0.0,0.0,3.47,1.52,0.0
20210206:0310,0.0,0.0,0.0,3.45,1.66,0.0
20210206:0410,0.0,0.0,0.0,3.73,1.86,0.0
20210206:0510,0.0,0.0,0.0,4.02,2.0,0.0
20210206:0610,0.0,0.0,0.0,4.36,2.14,0.0
20210206:0710,0.0,0.0,0.0,4.69,2.0,0.0
20210206:0810,132929.34,83.29,7.43,5.28,2.41,0.0
20210206:0910,388221.96,207.99,14.26,5.97,2.55,0.0
20210206:1010,233283.84,132.69,19.42,6.82,3.66,0.0
20210206:1110,222256.38,127.71,22.43,7.47,3.93,0.0
20210206:1210,109328.73,70.95,22.97,8.05,4.07,0.0
20210206:1310,332784.75,182.13,20.98,7.97,3.66,0.0
20210206:1410,77215.29,53.92,16.69,7.59,4.07,0.0
20210206:1510,7382.4,12.3,10.51,6.63,4.76,0.0
20210206:1610,0.0,1.89,2.91,5.18,5.31,0.0
20210206:1710,0.0,0.0,0.0,3.66,5.31,0.0
20210206:1810,0.0,0.0,0.0,2.46,5.17,0.0
20210206:1910,0.0,0.0,0.0,1.94,5.45,0.0
20210206:2010,0.0,0.0,0.0,1.05,5.38,0.0
20210206:2110,0.0,0.0,0.0,0.79,5.31,0.0
20210206:2210,0.0,0.0,0.0,0.53,5.24,0.0
20210206:2310,0.0,0.0,0.0,0.36,5.59,0.0
20210207:0010,0.0,0.0,0.0,0.1,6.07,0.0
20210207:0110,0.0,0.0,0.0,-0.14,6.14,0.0
20210207:0210,0.0,0.0,0.0,-0.36,6.34,0.0
20210207:0310,0.0,0.0,0.0,-0.55,6.34,0.0
20210207:0410,0.0,0.0,0.0,-0.67,6.41,0.0
20210207:0510,0.0,0.0,0.0,-0.86,6.48,0.0
20210207:0610,0.0,0.0,0.0,-1.17,6.07,0.0
20210207:0710,0.0,0.0,0.0,-1.4,4.21,0.0
20210207:0810,14626.38,17.03,7.68,-1.73,4.21,0.0
20210207:0910,46878.24,35.95,14.54,-1.97,4.28,0.0
20210207:1010,55690.98,40.68,19.71,-2.2,4.21,0.0
20210207:1110,38411.55,31.22,22.73,-2.37,4.14,0.0
20210207:1210,149770.44,87.98,23.28,-2.25,4.48,0.0
20210207:1310,73685.58,50.14,21.29,-2.17,3.86,0.0
20210207:1410,40072.59,32.16,16.99,-2.34,3.45,0.0
20210207:1510,9158.79,13.24,10.79,-2.44,3.52,0.0
20210207:1610,0.0,1.89,3.18,-2.8,3.31,0.0
20210207:1710,0.0,0.0,0.0,-3.19,3.24,0.0
20210207:1810,0.0,0.0,0.0,-3.4,3.31,0.0
20210207:1910,0.0,0.0,0.0,-4.23,3.1,0.0
20210207:2010,0.0,0.0,0.0,-4.19,3.1,0.0
20210207:2110,0.0,0.0,0.0,-4.23,3.17,0.0
20210207:2210,0.0,0.0,0.0,-4.21,3.38,0.0
20210207:2310,0.0,0.0,0.0,-4.22,3.72,0.0
20210208:0010,0.0,0.0,0.0,-4.33,4.0,0.0
20210208:0110,0.0,0.0,0.0,-4.46,4.14,0.0
20210208:0210,0.0,0.0,0.0,-4.67,4.34,0.0
20210208:0310,0.0,0.0,0.0,-4.92,4.83,0.0
20210208:0410,0.0,0.0,0.0,-5.08,4.48,0.0
20210208:0510,0.0,0.0,0.0,-5.27,4.48,0.0
20210208:0610,0.0,0.0,0.0,-5.45,4.55,0.0
20210208:0710,0.0,0.0,0.0,-5.64,4.62,0.0
20210208:0810,63211.8,44.16,7.94,-5.65,5.1,0.0
20210208:0910,67548.96,46.35,14.82,-5.49,4.83,0.0
20210208:1010,86074.17,55.81,20.01,-5.18,4.97,0.0
20210208:1110,89719.23,57.7,23.04,-4.88,4.97,0.0
20210208:1210,128246.13,76.62,23.6,-5.05,4.55,0.0
20210208:1310,210606.03,115.87,21.6,-4.98,4.48,0.0
20210208:1410,178700.22,100.61,17.29,-5.29,4.41,0.0
20210208:1510,148916.85,86.4,11.08,-5.63,4.34,0.0
20210208:1610,1130.43,6.62,3.45,-6.01,4.07,0.0
20210208:1710,0.0,0.0,0.0,-6.39,3.86,0.0
20210208:1810,0.0,0.0,0.0,-6.67,3.79,0.0
20210208:1910,0.0,0.0,0.0,-7.07,3.52,0.0
20210208:2010,0.0,0.0,0.0,-7.33,3.38,0.0
20210208:2110,0.0,0.0,0.0,-7.56,3.38,0.0
20210208:2210,0.0,0.0,0.0,-7.76,3.45,0.0
20210208:2310,0.0,0.0,0.0,-8.06,3.52,0.0
20210209:0010,0.0,0.0,0.0,-8.24,3.59,0.0
20210209:0110,0.0,0.0,0.0,-8.38,3.59,0.0
20210209:0210,0.0,0.0,0.0,-8.28,3.72,0.0
20210209:0310,0.0,0.0,0.0,-8.27,3.52,0.0
20210209:0410,0.0,0.0,0.0,-8.31,3.31,0.0
20210209:0510,0.0,0.0,0.0,-8.55,2.97,0.0
20210209:0610,0.0,0.0,0.0,-8.87,2.76,0.0
20210209:0710,0.0,0.0,0.0,-8.58,2.62,0.0
20210209:0810,336383.67,175.76,8.2,-8.66,2.41,0.0
20210209:0910,589023.24,289.42,15.1,-7.7,2.62,0.0
20210209:1010,744330.48,363.62,20.31,-6.38,2.9,0.0
20210209:1110,732264.87,359.58,23.36,-5.17,3.17,0.0
20210209:1210,917886.09,450.21,23.92,-4.2,3.79,0.0
20210209:1310,918693.54,452.27,21.92,-3.83,3.38,0.0
20210209:1410,645867.72,319.93,17.59,-3.79,3.38,0.0
20210209:1510,492982.83,249.72,11.36,-4.19,3.52,0.0
20210209:1610,7982.22,12.3,3.72,-4.92,3.31,0.0
20210209:1710,0.0,0.0,0.0,-6.01,3.45,0.0
20210209:1810,0.0,0.0,0.0,-6.74,3.45,0.0
20210209:1910,0.0,0.0,0.0,-6.14,2.62,0.0
20210209:2010,0.0,0.0,0.0,-6.6,2.69,0.0
20210209:2110,0.0,0.0,0.0,-6.88,2.83,0.0
20210209:2210,0.0,0.0,0.0,-6.9,3.17,0.0
20210209:2310,0.0,0.0,0.0,-6.82,3.66,0.0
20210210:0010,0.0,0.0,0.0,-6.99,3.52,0.0
20210210:0110,0.0,0.0,0.0,-7.47,3.17,0.0
20210210:0210,0.0,0.0,0.0,-7.98,3.03,0.0
20210210:0310,0.0,0.0,0.0,-8.26,3.17,0.0
20210210:0410,0.0,0.0,0.0,-8.3,3.17,0.0
20210210:0510,0.0,0.0,0.0,-8.29,2.97,0.0
20210210:0610,0.0,0.0,0.0,-8.46,2.9,0.0
20210210:0710,0.0,0.0,0.0,-8.07,3.45,0.0
20210210:0810,365382.66,190.11,8.47,-7.48,2.9,0.0
20210210:0910,138281.58,81.08,15.39,-6.44,3.17,0.0
20210210:1010,177546.72,100.27,20.61,-5.1,4.21,0.0
20210210:1110,200685.93,111.63,23.68,-4.23,4.28,0.0
20210210:1210,447719.49,227.09,24.24,-3.67,4.07,0.0
20210210:1310,409492.5,209.59,22.23,-3.16,4.0,0.0
20210210:1410,101992.47,64.33,17.89,-2.94,3.79,0.0
20210210:1510,155284.17,90.45,11.65,-2.9,3.59,0.0
20210210:1610,1084.29,6.62,4.0,-3.0,3.03,0.0
20210210:1710,0.0,0.0,0.0,-3.37,2.48,0.0
20210210:1810,0.0,0.0,0.0,-3.73,2.28,0.0
20210210:1910,0.0,0.0,0.0,-4.04,2.14,0.0
20210210:2010,0.0,0.0,0.0,-4.41,2.0,0.0
20210210:2110,0.0,0.0,0.0,-4.75,1.86,0.0
20210210:2210,0.0,0.0,0.0,-5.86,1.86,0.0
20210210:2310,0.0,0.0,0.0,-7.01,1.86,0.0
20210211:0010,0.0,0.0,0.0,-7.62,1.93,0.0
20210211:0110,0.0,0.0,0.0,-7.83,1.93,0.0
20210211:0210,0.0,0.0,0.0,-8.35,2.0,0.0
20210211:0310,0.0,0.0,0.0,-8.61,2.0,0.0
20210211:0410,0.0,0.0,0.0,-8.46,1.93,0.0
20210211:0510,0.0,0.0,0.0,-8.12,1.86,0.0
20210211:0610,0.0,0.0,0.0,-7.87,1.79,0.0
20210211:0710,0.0,0.0,0.0,-9.37,1.86,0.0
20210211:0810,509685.51,260.62,8.75,-7.61,1.52,0.0
20210211:0910,632833.17,312.99,15.68,-6.65,1.66,0.0
20210211:1010,848214.69,414.08,20.92,-7.37,2.14,0.0
20210211:1110,923076.84,457.2,24.0,-4.02,2.48,0.0
20210211:1210,1003406.58,501.38,24.57,-2.25,2.69,0.0
20210211:1310,1029129.63,514.67,22.56,-1.48,3.1,0.0
20210211:1410,781057.92,391.13,18.2,-1.24,2.69,0.0
20210211:1510,536492.85,274.33,11.94,-1.52,2.62,0.0
20210211:1610,25723.05,24.29,4.27,-2.67,2.28,0.0
20210211:1710,0.0,0.0,0.0,-4.39,2.55,0.0
20210211:1810,0.0,0.0,0.0,-5.49,2.76,0.0
20210211:1910,0.0,0.0,0.0,-5.77,2.9,0.0
20210211:2010,0.0,0.0,0.0,-6.43,2.83,0.0
20210211:2110,0.0,0.0,0.0,-7.3,2.62,0.0
20210211:2210,0.0,0.0,0.0,-8.33,2.62,0.0
20210211:2310,0.0,0.0,0.0,-9.41,2.55,0.0
20210212:0010,0.0,0.0,0.0,-10.14,2.55,0.0
20210212:0110,0.0,0.0,0.0,-10.77,2.62,0.0
20210212:0210,0.0,0.0,0.0,-11.52,2.69,0.0
20210212:0310,0.0,0.0,0.0,-11.99,2.69,0.0
20210212:0410,0.0,0.0,0.0,-12.41,2.69,0.0
20210212:0510,0.0,0.0,0.0,-12.93,2.76,0.0
20210212:0610,0.0,0.0,0.0,-12.95,2.97,0.0
20210212:0710,0.0,0.0,0.0,-12.54,3.24,0.0
20210212:0810,655441.77,324.39,9.03,-11.45,3.24,0.0
20210212:0910,1153892.19,560.27,15.98,-8.79,3.59,0.0
20210212:1010,1374995.07,677.63,21.24,-5.9,4.14,0.0
20210212:1110,1456778.22,723.19,24.33,-4.19,4.83,0.0
20210212:1210,1518213.63,757.97,24.9,-3.41,5.03,0.0
20210212:1310,1515376.02,756.6,22.88,-3.16,5.1,0.0
20210212:1410,1196594.76,589.11,18.51,-3.26,5.1,0.0
20210212:1510,823691.28,408.85,12.23,-3.7,4.83,0.0
20210212:1610,164789.01,101.34,4.55,-4.51,4.21,0.0
20210212:1710,0.0,0.0,0.0,-5.44,4.48,0.0
20210212:1810,0.0,0.0,0.0,-5.83,4.69,0.0
20210212:1910,0.0,0.0,0.0,-4.74,4.76,0.0
20210212:2010,0.0,0.0,0.0,-5.01,4.55,0.0
20210212:2110,0.0,0.0,0.0,-5.3,4.34,0.0
20210212:2210,0.0,0.0,0.0,-5.65,4.14,0.0
20210212:2310,0.0,0.0,0.0,-5.99,4.0,0.0
20210213:0010,0.0,0.0,0.0,-6.31,3.86,0.0
20210213:0110,0.0,0.0,0.0,-6.59,3.72,0.0
20210213:0210,0.0,0.0,0.0,-6.9,3.59,0.0
20210213:0310,0.0,0.0,0.0,-7.24,3.52,0.0
20210213:0410,0.0,0.0,0.0,-7.58,3.59,0.0
20210213:0510,0.0,0.0,0.0,-7.86,3.59,0.0
20210213:0610,0.0,0.0,0.0,-8.06,3.52,0.0
20210213:0710,0.0,0.0,0.0,-8.07,3.31,0.0
20210213:0810,653365.47,328.6,9.31,-7.85,2.97,0.0
20210213:0910,1141988.07,561.53,16.28,-6.6,3.24,0.0
20210213:1010,1411053.48,703.43,21.56,-4.72,3.79,0.0
20210213:1110,1432670.07,720.54,24.66,-3.05,3.93,0.0
20210213:1210,1455301.74,736.28,25.23,-1.79,4.14,0.0
20210213:1310,1444689.54,731.66,23.21,-0.96,4.34,0.0
20210213:1410,1243288.44,625.29,18.82,-0.54,4.28,0.0
20210213:1510,857834.88,433.84,12.53,-0.6,3.86,0.0
20210213:1610,224148.12,133.87,4.83,-1.48,3.38,0.0
20210213:1710,0.0,0.0,0.0,-2.85,3.31,0.0
20210213:1810,0.0,0.0,0.0,-3.81,3.17,0.0
20210213:1910,0.0,0.0,0.0,-3.99,3.31,0.0
20210213:2010,0.0,0.0,0.0,-4.24,3.31,0.0
20210213:2110,0.0,0.0,0.0,-4.6,3.17,0.0
20210213:2210,0.0,0.0,0.0,-4.71,3.17,0.0
20210213:2310,0.0,0.0,0.0,-4.7,3.17,0.0
20210214:0010,0.0,0.0,0.0,-5.0,2.9,0.0
20210214:0110,0.0,0.0,0.0,-6.0,2.69,0.0
20210214:0210,0.0,0.0,0.0,-7.58,2.55,0.0
20210214:0310,0.0,0.0,0.0,-8.51,2.55,0.0
20210214:0410,0.0,0.0,0.0,-8.53,2.55,0.0
20210214:0510,0.0,0.0,0.0,-10.38,2.97,0.0
20210214:0610,0.0,0.0,0.0,-10.94,3.1,0.0
20210214:0710,0.0,0.0,0.0,-9.76,2.9,0.0
20210214:0810,607848.36,302.88,9.6,-9.81,3.24,0.0
20210214:0910,657956.4,322.61,16.59,-6.25,3.59,0.0
20210214:1010,815339.94,404.05,21.88,-2.81,3.17,0.0
20210214:1110,790608.9,398.22,25.0,0.75,3.38,0.0
20210214:1210,804704.67,407.69,25.57,2.69,4.0,0.0
20210214:1310,1089157.77,555.31,23.54,3.5,4.07,0.0
20210214:1410,827682.39,420.86,19.14,3.81,4.14,0.0
20210214:1510,821038.23,421.69,12.82,3.7,4.62,0.0
20210214:1610,17071.8,18.92,5.11,3.11,4.62,0.0
20210214:1710,0.0,0.0,0.0,2.18,4.41,0.0
20210214:1810,0.0,0.0,0.0,1.46,4.28,0.0
20210214:1910,0.0,0.0,0.0,1.12,4.76,0.0
20210214:2010,0.0,0.0,0.0,1.01,4.62,0.0
20210214:2110,0.0,0.0,0.0,0.96,4.41,0.0
20210214:2210,0.0,0.0,0.0,0.83,4.28,0.0
20210214:2310,0.0,0.0,0.0,0.72,4.28,0.0
20210215:0010,0.0,0.0,0.0,0.7,4.14,0.0
20210215:0110,0.0,0.0,0.0,0.85,4.14,0.0
20210215:0210,0.0,0.0,0.0,1.2,4.07,0.0
20210215:0310,0.0,0.0,0.0,1.56,3.93,0.0
20210215:0410,0.0,0.0,0.0,1.89,4.0,0.0
20210215:0510,0.0,0.0,0.0,2.24,4.28,0.0
20210215:0610,0.0,0.0,0.0,2.71,4.62,0.0
20210215:0710,0.0,0.95,1.7,2.16,4.62,0.0
20210215:0810,88404.24,58.81,9.89,2.63,4.83,0.0
20210215:0910,222141.03,125.1,16.9,3.29,5.03,0.0
20210215:1010,69763.68,49.19,22.21,3.88,5.1,0.0
20210215:1110,509731.65,264.28,25.34,4.34,4.97,0.0
20210215:1210,224932.5,127.71,25.91,5.03,5.1,0.0
20210215:1310,121901.88,76.62,23.87,5.51,5.03,0.0
20210215:1410,77930.46,53.92,19.45,5.87,4.97,0.0
20210215:1510,84943.74,57.7,13.12,6.17,4.83,0.0
20210215:1610,16725.75,18.92,5.39,6.48,4.55,0.0
20210215:1710,0.0,0.0,0.0,6.41,4.21,0.0
20210215:1810,0.0,0.0,0.0,6.37,3.93,0.0
20210215:1910,0.0,0.0,0.0,5.32,3.59,0.0
20210215:2010,0.0,0.0,0.0,5.2,3.31,0.0
20210215:2110,0.0,0.0,0.0,5.42,2.9,0.0
20210215:2210,0.0,0.0,0.0,5.33,2.9,0.0
20210215:2310,0.0,0.0,0.0,5.45,2.76,0.0
20210216:0010,0.0,0.0,0.0,5.19,2.62,0.0
20210216:0110,0.0,0.0,0.0,5.65,2.76,0.0
20210216:0210,0.0,0.0,0.0,5.71,2.9,0.0
20210216:0310,0.0,0.0,0.0,6.12,3.1,0.0
20210216:0410,0.0,0.0,0.0,5.92,3.24,0.0
20210216:0510,0.0,0.0,0.0,5.8,3.38,0.0
20210216:0610,0.0,0.0,0.0,5.65,3.79,0.0
20210216:0710,0.0,2.84,1.98,5.39,3.59,0.0
20210216:0810,70594.2,50.1,10.19,5.92,3.79,0.0
20210216:0910,228000.81,130.15,17.21,7.26,4.28,0.0
20210216:1010,1230161.61,649.15,22.54,8.93,3.86,0.0
20210216:1110,1147870.92,604.33,25.68,10.28,4.55,0.0
20210216:1210,1234406.49,653.6,26.26,11.19,4.97,0.0
20210216:1310,915994.35,480.78,24.2,11.7,5.1,0.0
20210216:1410,256053.93,146.47,19.77,11.46,4.69,0.0
20210216:1510,88127.4,60.54,13.42,11.1,4.55,0.0
20210216:1610,78922.47,57.45,5.67,10.36,4.28,0.0
20210216:1710,0.0,0.0,0.0,9.42,4.21,0.0
20210216:1810,0.0,0.0,0.0,8.65,4.48,0.0
20210216:1910,0.0,0.0,0.0,8.86,4.76,0.0
20210216:2010,0.0,0.0,0.0,8.79,4.41,0.0
20210216:2110,0.0,0.0,0.0,8.43,3.93,0.0
20210216:2210,0.0,0.0,0.0,7.77,4.34,0.0
20210216:2310,0.0,0.0,0.0,7.46,4.76,0.0
20210217:0010,0.0,0.0,0.0,7.57,4.97,0.0
20210217:0110,0.0,0.0,0.0,7.59,5.1,0.0
20210217:0210,0.0,0.0,0.0,7.62,4.97,0.0
