Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (CIS) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200918:0610,108821.19,76.28,7.43,10.75,3.17,0.0
20200918:0710,489176.28,275.61,16.58,11.77,3.17,0.0
20200918:0810,934773.33,507.11,25.07,13.95,3.93,0.0
20200918:0910,1355939.25,747.04,32.35,16.21,4.14,0.0
20200918:1010,1629964.71,925.41,37.72,18.25,4.14,0.0
20200918:1110,1702519.86,982.77,40.44,20.01,4.21,0.0
20200918:1210,1679865.12,973.47,40.02,21.37,4.21,0.0
20200918:1310,1543290.72,883.7,36.55,22.35,4.34,0.0
20200918:1410,1287075.3,725.0,30.61,22.93,4.34,0.0
20200918:1510,903744.18,509.05,22.95,23.16,4.34,0.0
20200918:1610,422157.93,259.79,14.24,22.92,4.0,0.0
20200918:1710,37073.49,39.42,5.0,21.74,3.59,0.0
20200918:1810,0.0,0.0,0.0,20.1,3.45,0.0
20200918:1910,0.0,0.0,0.0,19.02,3.59,0.0
20200918:2010,0.0,0.0,0.0,18.02,3.38,0.0
20200918:2110,0.0,0.0,0.0,17.12,3.1,0.0
20200918:2210,0.0,0.0,0.0,16.32,3.03,0.0
20200918:2310,0.0,0.0,0.0,15.63,3.03,0.0
20200919:0010,0.0,0.0,0.0,15.06,3.1,0.0
20200919:0110,0.0,0.0,0.0,14.59,3.17,0.0
20200919:0210,0.0,0.0,0.0,14.19,3.1,0.0
20200919:0310,0.0,0.0,0.0,13.83,3.17,0.0
20200919:0410,0.0,0.0,0.0,13.53,3.24,0.0
20200919:0510,0.0,0.0,0.0,13.23,3.1,0.0
20200919:0610,114334.92,84.34,7.18,13.07,2.9,0.0
20200919:0710,541499.04,308.52,16.32,13.73,2.34,0.0
20200919:0810,1006497.96,553.25,24.79,16.1,2.83,0.0
20200919:0910,1330123.92,745.13,32.04,18.38,2.69,0.0
20200919:1010,1550811.54,897.09,37.37,20.46,2.41,0.0
20200919:1110,1627565.43,959.04,40.06,22.26,2.48,0.0
20200919:1210,1603941.75,949.45,39.63,23.82,2.48,0.0
20200919:1310,1481739.96,866.98,36.15,24.89,2.55,0.0
20200919:1410,1233483.69,707.78,30.22,25.43,2.62,0.0
20200919:1510,856542.96,490.27,22.58,25.5,2.9,0.0
20200919:1610,399872.31,251.02,13.88,24.98,2.97,0.0
20200919:1710,29114.34,33.89,4.64,23.54,2.97,0.0
20200919:1810,0.0,0.0,0.0,21.72,3.03,0.0
20200919:1910,0.0,0.0,0.0,20.85,2.76,0.0
20200919:2010,0.0,0.0,0.0,19.93,2.76,0.0
20200919:2110,0.0,0.0,0.0,18.91,2.62,0.0
20200919:2210,0.0,0.0,0.0,18.17,2.41,0.0
20200919:2310,0.0,0.0,0.0,17.26,2.34,0.0
20200920:0010,0.0,0.0,0.0,16.48,2.21,0.0
20200920:0110,0.0,0.0,0.0,15.77,2.21,0.0
20200920:0210,0.0,0.0,0.0,15.08,2.21,0.0
20200920:0310,0.0,0.0,0.0,14.44,2.28,0.0
20200920:0410,0.0,0.0,0.0,13.8,2.34,0.0
20200920:0510,0.0,0.0,0.0,13.24,2.34,0.0
20200920:0610,111428.1,82.63,6.93,12.84,2.34,0.0
20200920:0710,545028.75,309.89,16.06,13.11,2.07,0.0
20200920:0810,1008804.96,552.57,24.51,14.77,2.55,0.0
20200920:0910,1312267.74,730.71,31.73,17.19,2.76,0.0
20200920:1010,1480171.2,844.48,37.03,19.57,2.76,0.0
20200920:1110,1487069.13,858.15,39.68,21.48,2.69,0.0
20200920:1210,1572474.27,921.64,39.23,22.84,2.62,0.0
20200920:1310,1441182.9,835.55,35.76,23.67,2.55,0.0
20200920:1410,1130937.54,642.4,29.84,23.98,2.62,0.0
20200920:1510,803574.24,457.61,22.21,23.82,2.83,0.0
20200920:1610,403286.67,251.04,13.51,23.13,2.9,0.0
20200920:1710,26968.83,31.7,4.28,21.67,2.69,0.0
20200920:1810,0.0,0.0,0.0,19.67,2.83,0.0
20200920:1910,0.0,0.0,0.0,18.11,2.9,0.0
20200920:2010,0.0,0.0,0.0,16.92,2.83,0.0
20200920:2110,0.0,0.0,0.0,15.94,2.76,0.0
20200920:2210,0.0,0.0,0.0,15.08,2.55,0.0
20200920:2310,0.0,0.0,0.0,14.24,2.41,0.0
20200921:0010,0.0,0.0,0.0,13.32,2.21,0.0
20200921:0110,0.0,0.0,0.0,12.34,2.14,0.0
20200921:0210,0.0,0.0,0.0,11.44,2.14,0.0
20200921:0310,0.0,0.0,0.0,10.7,2.07,0.0
20200921:0410,0.0,0.0,0.0,10.01,2.0,0.0
20200921:0510,0.0,0.0,0.0,9.43,1.93,0.0
20200921:0610,113066.07,80.29,6.69,9.09,1.79,0.0
20200921:0710,560185.74,316.68,15.8,11.0,1.03,0.0
20200921:0810,1018863.48,562.81,24.23,14.31,0.9,0.0
20200921:0910,1332407.85,754.36,31.42,16.87,0.83,0.0
20200921:1010,1547281.83,906.72,36.68,19.27,0.9,0.0
20200921:1110,1619606.28,968.8,39.3,21.19,0.97,0.0
20200921:1210,1573720.05,942.15,38.83,22.56,0.9,0.0
20200921:1310,1460976.96,866.06,35.36,23.47,0.69,0.0
20200921:1410,1227416.28,710.86,29.45,23.93,0.76,0.0
20200921:1510,857765.67,492.97,21.83,24.0,1.1,0.0
20200921:1610,387206.88,243.94,13.15,23.65,1.45,0.0
20200921:1710,19263.45,24.39,3.91,22.51,1.66,0.0
20200921:1810,0.0,0.0,0.0,20.56,2.0,0.0
20200921:1910,0.0,0.0,0.0,18.92,2.0,0.0
20200921:2010,0.0,0.0,0.0,17.1,1.86,0.0
20200921:2110,0.0,0.0,0.0,15.28,1.79,0.0
20200921:2210,0.0,0.0,0.0,13.77,1.72,0.0
20200921:2310,0.0,0.0,0.0,12.57,1.72,0.0
20200922:0010,0.0,0.0,0.0,11.69,1.66,0.0
20200922:0110,0.0,0.0,0.0,11.25,1.52,0.0
20200922:0210,0.0,0.0,0.0,10.96,1.38,0.0
20200922:0310,0.0,0.0,0.0,10.93,1.17,0.0
20200922:0410,0.0,0.0,0.0,10.23,1.24,0.0
20200922:0510,0.0,0.0,0.0,9.67,1.17,0.0
20200922:0610,92372.28,65.79,6.44,9.82,1.03,0.0
20200922:0710,490491.27,277.12,15.54,10.29,0.69,0.0
20200922:0810,963011.01,530.46,23.95,13.49,0.62,0.0
20200922:0910,1292035.35,729.03,31.1,16.65,0.76,0.0
20200922:1010,1515791.28,886.25,36.33,19.49,0.83,0.0
20200922:1110,1587792.75,946.11,38.92,21.43,0.97,0.0
20200922:1210,1559901.12,926.8,38.43,22.68,1.31,0.0
20200922:1310,1442613.24,845.03,34.96,23.45,1.45,0.0
20200922:1410,1198463.43,687.25,29.06,23.81,1.59,0.0
20200922:1510,832896.21,476.91,21.45,23.79,1.66,0.0
20200922:1610,363652.41,229.74,12.78,23.34,1.59,0.0
20200922:1710,16149.0,21.54,3.55,22.37,1.38,0.0
20200922:1810,0.0,0.0,0.0,20.48,1.59,0.0
20200922:1910,0.0,0.0,0.0,18.29,2.0,0.0
20200922:2010,0.0,0.0,0.0,16.32,1.72,0.0
20200922:2110,0.0,0.0,0.0,15.66,1.38,0.0
20200922:2210,0.0,0.0,0.0,13.74,1.79,0.0
20200922:2310,0.0,0.0,0.0,12.91,2.14,0.0
20200923:0010,0.0,0.0,0.0,12.45,2.28,0.0
20200923:0110,0.0,0.0,0.0,12.07,2.28,0.0
20200923:0210,0.0,0.0,0.0,11.93,2.21,0.0
20200923:0310,0.0,0.0,0.0,11.86,2.14,0.0
20200923:0410,0.0,0.0,0.0,12.11,2.14,0.0
20200923:0510,0.0,0.0,0.0,12.18,2.07,0.0
20200923:0610,90365.19,67.0,6.19,12.14,2.07,0.0
20200923:0710,187628.31,114.05,15.28,14.36,2.21,0.0
20200923:0810,298779.57,175.36,23.66,17.09,2.97,0.0
20200923:0910,1113658.11,615.77,30.79,19.15,3.79,0.0
20200923:1010,1495766.52,845.05,35.98,20.72,4.55,0.0
20200923:1110,901137.27,501.78,38.54,22.03,5.38,0.0
20200923:1210,264336.06,162.48,38.04,22.8,5.59,0.0
20200923:1310,647505.69,366.41,34.56,23.24,5.59,0.0
20200923:1410,427763.94,249.16,28.67,22.97,5.72,0.0
20200923:1510,114150.36,79.41,21.08,22.5,5.17,0.0
20200923:1610,141003.84,95.76,12.41,22.19,4.34,0.0
20200923:1710,138.42,4.56,3.19,21.39,3.79,0.0
20200923:1810,0.0,0.0,0.0,20.62,3.24,0.0
20200923:1910,0.0,0.0,0.0,19.08,3.24,0.0
20200923:2010,0.0,0.0,0.0,18.26,3.86,0.0
20200923:2110,0.0,0.0,0.0,17.13,4.28,0.0
20200923:2210,0.0,0.0,0.0,16.54,4.55,0.0
20200923:2310,0.0,0.0,0.0,16.16,5.1,0.0
20200924:0010,0.0,0.0,0.0,15.47,5.79,0.0
20200924:0110,0.0,0.0,0.0,14.83,5.38,0.0
20200924:0210,0.0,0.0,0.0,13.82,5.17,0.0
20200924:0310,0.0,0.0,0.0,12.91,4.97,0.0
20200924:0410,0.0,0.0,0.0,12.25,4.83,0.0
20200924:0510,0.0,0.0,0.0,11.81,4.62,0.0
20200924:0610,87043.11,63.86,5.94,11.54,4.34,0.0
20200924:0710,296334.15,170.81,15.02,12.29,4.07,0.0
20200924:0810,944578.08,507.19,23.38,13.6,6.07,0.0
20200924:0910,1241558.19,671.3,30.47,14.8,5.59,0.0
20200924:1010,1544951.76,853.24,35.62,16.56,5.79,0.0
20200924:1110,1363275.51,751.14,38.15,18.22,6.0,0.0
20200924:1210,1474288.35,816.49,37.64,19.25,6.76,0.0
20200924:1310,849875.73,465.56,34.16,19.26,7.1,0.0
20200924:1410,501057.33,281.92,28.29,18.73,6.14,0.0
20200924:1510,175424.28,109.5,20.7,17.71,3.93,0.0
20200924:1610,42748.71,33.77,12.05,17.12,2.76,0.0
20200924:1710,1061.22,3.65,2.83,15.69,1.93,0.0
20200924:1810,0.0,0.0,0.0,14.16,2.07,0.0
20200924:1910,0.0,0.0,0.0,14.24,3.31,0.0
20200924:2010,0.0,0.0,0.0,13.89,3.66,0.0
20200924:2110,0.0,0.0,0.0,13.71,3.86,0.0
20200924:2210,0.0,0.0,0.0,13.18,4.48,0.0
20200924:2310,0.0,0.0,0.0,12.78,4.97,0.0
20200925:0010,0.0,0.0,0.0,12.03,4.07,0.0
20200925:0110,0.0,0.0,0.0,11.31,4.0,0.0
20200925:0210,0.0,0.0,0.0,10.54,4.28,0.0
20200925:0310,0.0,0.0,0.0,9.88,4.34,0.0
20200925:0410,0.0,0.0,0.0,9.37,4.21,0.0
20200925:0510,0.0,0.0,0.0,9.05,4.21,0.0
20200925:0610,37327.26,26.4,5.69,8.87,4.21,0.0
20200925:0710,141995.85,84.99,14.76,10.04,3.52,0.0
20200925:0810,214735.56,124.15,23.09,10.96,4.97,0.0
20200925:0910,447050.46,246.09,30.15,11.93,5.24,0.0
20200925:1010,213074.52,125.06,35.27,12.84,5.24,0.0
20200925:1110,643560.72,351.28,37.77,13.64,4.83,0.0
20200925:1210,753304.71,409.79,37.24,14.34,4.76,0.0
20200925:1310,892947.42,480.97,33.77,13.59,5.17,0.0
20200925:1410,160890.18,96.76,27.9,12.49,5.52,0.0
20200925:1510,523412.16,285.26,20.33,11.76,5.93,0.0
20200925:1610,27384.09,20.99,11.68,11.23,6.62,0.0
20200925:1710,8374.41,8.22,2.47,10.34,6.69,0.0
20200925:1810,0.0,0.0,0.0,10.18,5.79,0.0
20200925:1910,0.0,0.0,0.0,10.4,6.14,0.0
20200925:2010,0.0,0.0,0.0,10.65,6.14,0.0
20200925:2110,0.0,0.0,0.0,10.72,6.28,0.0
20200925:2210,0.0,0.0,0.0,10.83,6.41,0.0
20200925:2310,0.0,0.0,0.0,10.82,6.14,0.0
20200926:0010,0.0,0.0,0.0,11.04,6.07,0.0
20200926:0110,0.0,0.0,0.0,11.24,5.86,0.0
20200926:0210,0.0,0.0,0.0,10.83,6.14,0.0
20200926:0310,0.0,0.0,0.0,10.6,5.52,0.0
20200926:0410,0.0,0.0,0.0,10.36,5.24,0.0
20200926:0510,0.0,0.0,0.0,10.27,4.48,0.0
20200926:0610,62127.51,45.85,5.44,10.13,3.93,0.0
20200926:0710,286460.19,163.95,14.49,10.4,2.97,0.0
20200926:0810,943655.28,506.12,22.81,11.31,4.0,0.0
20200926:0910,1109667.0,596.94,29.83,12.19,3.93,0.0
20200926:1010,1228754.34,667.83,34.92,13.15,3.66,0.0
20200926:1110,764470.59,416.57,37.39,13.83,3.52,0.0
20200926:1210,192357.66,115.93,36.84,14.55,3.52,0.0
20200926:1310,90226.77,60.25,33.37,15.16,3.59,0.0
20200926:1410,534093.57,296.45,27.51,15.3,3.52,0.0
20200926:1510,407785.32,230.61,19.95,15.05,3.31,0.0
20200926:1610,140427.09,88.88,11.32,14.12,2.69,0.0
20200926:1710,0.0,0.91,2.11,13.65,2.28,0.0
20200926:1810,0.0,0.0,0.0,12.92,2.0,0.0
20200926:1910,0.0,0.0,0.0,12.49,2.14,0.0
20200926:2010,0.0,0.0,0.0,11.89,2.62,0.0
20200926:2110,0.0,0.0,0.0,11.89,3.59,0.0
20200926:2210,0.0,0.0,0.0,12.08,4.28,0.0
20200926:2310,0.0,0.0,0.0,12.1,4.9,0.0
20200927:0010,0.0,0.0,0.0,12.09,5.1,0.0
20200927:0110,0.0,0.0,0.0,12.17,5.79,0.0
20200927:0210,0.0,0.0,0.0,12.6,6.69,0.0
20200927:0310,0.0,0.0,0.0,13.35,6.9,0.0
20200927:0410,0.0,0.0,0.0,14.14,6.48,0.0
20200927:0510,0.0,0.0,0.0,14.62,6.48,0.0
20200927:0610,1407.27,3.65,5.19,14.41,6.21,0.0
20200927:0710,180868.8,109.21,14.23,13.52,4.21,0.0
20200927:0810,86374.08,56.59,22.52,13.14,3.86,0.0
20200927:0910,70617.27,47.47,29.52,12.85,3.79,0.0
20200927:1010,174686.04,104.97,34.56,13.07,3.86,0.0
20200927:1110,369927.45,209.19,37.01,13.55,3.79,0.0
20200927:1210,325494.63,186.25,36.44,13.81,3.38,0.0
20200927:1310,153738.48,94.93,32.97,14.45,3.31,0.0
20200927:1410,237621.0,140.64,27.12,14.91,3.1,0.0
20200927:1510,200662.86,120.9,19.58,14.91,2.55,0.0
20200927:1610,158744.67,100.56,10.95,14.68,1.72,0.0
20200927:1710,0.0,1.83,1.75,14.41,1.52,0.0
20200927:1810,0.0,0.0,0.0,13.71,1.66,0.0
20200927:1910,0.0,0.0,0.0,12.9,0.76,0.0
20200927:2010,0.0,0.0,0.0,12.49,0.69,0.0
20200927:2110,0.0,0.0,0.0,12.42,0.55,0.0
20200927:2210,0.0,0.0,0.0,12.52,0.48,0.0
20200927:2310,0.0,0.0,0.0,12.61,0.34,0.0
20200928:0010,0.0,0.0,0.0,12.61,0.14,0.0
20200928:0110,0.0,0.0,0.0,12.54,0.21,0.0
20200928:0210,0.0,0.0,0.0,12.31,0.34,0.0
20200928:0310,0.0,0.0,0.0,12.13,0.69,0.0
20200928:0410,0.0,0.0,0.0,12.15,1.1,0.0
20200928:0510,0.0,0.0,0.0,12.16,1.59,0.0
20200928:0610,7451.61,8.22,4.93,12.3,2.0,0.0
20200928:0710,60420.33,41.08,13.96,11.87,2.34,0.0
20200928:0810,98878.02,62.98,22.23,12.14,2.62,0.0
20200928:0910,145248.72,88.54,29.19,12.24,2.69,0.0
20200928:1010,85151.37,55.68,34.21,12.67,2.62,0.0
20200928:1110,83305.77,54.77,36.62,12.9,3.03,0.0
20200928:1210,95763.57,62.07,36.04,13.34,3.1,0.0
20200928:1310,87366.09,57.51,32.57,13.48,2.62,0.0
20200928:1410,54076.08,38.34,26.74,13.42,2.41,0.0
20200928:1510,95694.36,62.07,19.2,13.23,2.07,0.0
20200928:1610,110851.35,71.51,10.59,13.22,1.79,0.0
20200928:1710,0.0,0.0,0.0,13.11,1.38,0.0
20200928:1810,0.0,0.0,0.0,12.99,1.24,0.0
20200928:1910,0.0,0.0,0.0,11.95,1.17,0.0
20200928:2010,0.0,0.0,0.0,12.05,0.83,0.0
20200928:2110,0.0,0.0,0.0,12.25,0.62,0.0
20200928:2210,0.0,0.0,0.0,12.5,0.69,0.0
20200928:2310,0.0,0.0,0.0,12.9,1.1,0.0
20200929:0010,0.0,0.0,0.0,13.38,1.59,0.0
20200929:0110,0.0,0.0,0.0,13.68,2.07,0.0
20200929:0210,0.0,0.0,0.0,13.82,2.21,0.0
20200929:0310,0.0,0.0,0.0,13.89,2.48,0.0
20200929:0410,0.0,0.0,0.0,13.85,2.69,0.0
20200929:0510,0.0,0.0,0.0,13.56,2.76,0.0
20200929:0610,23762.1,20.39,4.68,13.25,2.62,0.0
20200929:0710,264543.69,155.29,13.69,13.07,2.41,0.0
20200929:0810,867547.35,472.95,21.94,13.48,2.14,0.0
20200929:0910,1252170.39,687.97,28.87,14.42,2.41,0.0
20200929:1010,1488176.49,834.48,33.85,15.76,2.69,0.0
20200929:1110,1565576.34,890.08,36.24,16.86,2.62,0.0
20200929:1210,1375825.59,773.15,35.65,17.82,2.62,0.0
20200929:1310,1264720.47,705.73,32.18,18.63,2.9,0.0
20200929:1410,590891.91,331.09,26.35,18.39,2.76,0.0
20200929:1510,374241.54,217.33,18.83,18.34,2.41,0.0
20200929:1610,271995.3,172.07,10.23,18.09,1.86,0.0
20200929:1710,0.0,0.0,0.0,17.39,1.72,0.0
20200929:1810,0.0,0.0,0.0,16.7,1.93,0.0
20200929:1910,0.0,0.0,0.0,15.69,2.0,0.0
20200929:2010,0.0,0.0,0.0,15.61,2.07,0.0
20200929:2110,0.0,0.0,0.0,15.47,2.14,0.0
20200929:2210,0.0,0.0,0.0,15.0,2.14,0.0
20200929:2310,0.0,0.0,0.0,14.61,2.14,0.0
20200930:0010,0.0,0.0,0.0,14.3,2.07,0.0
20200930:0110,0.0,0.0,0.0,13.88,2.0,0.0
20200930:0210,0.0,0.0,0.0,13.89,1.86,0.0
20200930:0310,0.0,0.0,0.0,13.58,1.72,0.0
20200930:0410,0.0,0.0,0.0,13.19,1.72,0.0
20200930:0510,0.0,0.0,0.0,12.97,1.79,0.0
20200930:0610,40026.45,33.27,4.42,13.24,1.86,0.0
20200930:0710,187743.66,114.14,13.43,14.08,2.07,0.0
20200930:0810,406747.17,229.6,21.65,15.29,3.59,0.0
20200930:0910,421881.09,239.25,28.55,16.4,3.45,0.0
20200930:1010,601273.41,334.62,33.5,16.95,3.45,0.0
20200930:1110,483662.55,273.82,35.86,17.29,3.1,0.0
20200930:1210,562469.67,315.83,35.25,17.7,3.1,0.0
20200930:1310,225924.51,137.83,31.78,18.37,3.24,0.0
20200930:1410,401141.16,230.98,25.97,18.53,3.03,0.0
20200930:1510,125685.36,83.07,18.46,18.67,2.9,0.0
20200930:1610,30590.82,26.47,9.86,17.68,2.34,0.0
20200930:1710,0.0,0.0,0.0,16.95,2.28,0.0
20200930:1810,0.0,0.0,0.0,16.39,2.34,0.0
20200930:1910,0.0,0.0,0.0,15.88,2.62,0.0
20200930:2010,0.0,0.0,0.0,15.53,2.62,0.0
20200930:2110,0.0,0.0,0.0,15.35,2.83,0.0
20200930:2210,0.0,0.0,0.0,15.32,2.97,0.0
20200930:2310,0.0,0.0,0.0,15.41,3.03,0.0
20201001:0010,0.0,0.0,0.0,15.37,3.03,0.0
20201001:0110,0.0,0.0,0.0,15.36,3.17,0.0
20201001:0210,0.0,0.0,0.0,15.35,3.31,0.0
20201001:0310,0.0,0.0,0.0,15.09,3.38,0.0
20201001:0410,0.0,0.0,0.0,14.68,3.45,0.0
20201001:0510,0.0,0.0,0.0,14.41,3.52,0.0
20201001:0610,24707.97,22.13,4.17,13.98,3.52,0.0
20201001:0710,148524.66,92.37,13.16,14.33,3.38,0.0
20201001:0810,118326.03,75.76,21.36,14.86,3.52,0.0
20201001:0910,119894.79,76.68,28.23,14.99,3.93,0.0
20201001:1010,137451.06,86.72,33.14,15.41,3.93,0.0
20201001:1110,130991.46,83.07,35.47,15.34,4.14,0.0
20201001:1210,122755.47,78.5,34.85,15.28,3.86,0.0
20201001:1310,103607.37,67.55,31.39,14.84,3.45,0.0
20201001:1410,112258.62,72.11,25.58,14.54,3.72,0.0
20201001:1510,139896.48,86.87,18.09,14.03,4.07,0.0
20201001:1610,289436.22,177.1,9.5,13.48,4.41,0.0
20201001:1710,0.0,0.0,0.0,12.97,3.79,0.0
20201001:1810,0.0,0.0,0.0,12.22,3.1,0.0
20201001:1910,0.0,0.0,0.0,11.78,2.41,0.0
20201001:2010,0.0,0.0,0.0,11.13,2.48,0.0
20201001:2110,0.0,0.0,0.0,10.72,2.41,0.0
20201001:2210,0.0,0.0,0.0,10.32,2.41,0.0
20201001:2310,0.0,0.0,0.0,10.01,2.34,0.0
20201002:0010,0.0,0.0,0.0,9.97,2.41,0.0
20201002:0110,0.0,0.0,0.0,9.73,2.48,0.0
20201002:0210,0.0,0.0,0.0,9.49,2.62,0.0
20201002:0310,0.0,0.0,0.0,9.44,2.9,0.0
20201002:0410,0.0,0.0,0.0,9.44,3.1,0.0
20201002:0510,0.0,0.0,0.0,9.58,3.24,0.0
20201002:0610,23946.66,18.98,3.91,9.7,3.59,0.0
20201002:0710,213512.85,124.56,12.89,10.47,3.59,0.0
20201002:0810,280254.36,158.97,21.06,11.18,3.59,0.0
20201002:0910,234898.74,136.12,27.91,12.0,3.93,0.0
20201002:1010,112143.27,71.2,32.79,13.46,3.86,0.0
20201002:1110,273610.2,159.74,35.09,15.11,4.48,0.0
20201002:1210,578457.18,320.47,34.46,15.99,4.41,0.0
20201002:1310,360053.49,206.9,30.99,16.62,4.21,0.0
20201002:1410,110505.3,73.02,25.2,16.97,3.93,0.0
20201002:1510,81621.66,56.59,17.72,16.91,3.79,0.0
20201002:1610,25907.61,22.82,9.14,16.62,3.45,0.0
20201002:1710,0.0,0.0,0.0,15.9,3.52,0.0
20201002:1810,0.0,0.0,0.0,14.98,3.86,0.0
20201002:1910,0.0,0.0,0.0,14.62,3.59,0.0
20201002:2010,0.0,0.0,0.0,14.74,4.21,0.0
20201002:2110,0.0,0.0,0.0,14.86,4.55,0.0
20201002:2210,0.0,0.0,0.0,15.07,4.9,0.0
20201002:2310,0.0,0.0,0.0,15.38,4.69,0.0
20201003:0010,0.0,0.0,0.0,15.13,3.72,0.0
20201003:0110,0.0,0.0,0.0,14.93,3.1,0.0
20201003:0210,0.0,0.0,0.0,14.43,2.69,0.0
20201003:0310,0.0,0.0,0.0,13.95,2.0,0.0
20201003:0410,0.0,0.0,0.0,13.33,1.66,0.0
20201003:0510,0.0,0.0,0.0,13.23,1.72,0.0
20201003:0610,945.87,2.74,3.66,12.96,2.28,0.0
20201003:0710,15156.99,13.69,12.62,12.37,2.97,0.0
20201003:0810,33751.41,25.56,20.77,12.37,2.76,0.0
20201003:0910,70963.32,47.47,27.58,12.43,2.62,0.0
20201003:1010,200616.72,118.67,32.43,12.42,2.48,0.0
20201003:1110,133160.04,82.15,34.71,12.55,2.97,0.0
20201003:1210,64296.09,43.81,34.06,12.68,2.48,0.0
20201003:1310,238636.08,139.66,30.6,12.99,2.28,0.0
20201003:1410,107275.5,68.46,24.82,13.11,2.07,0.0
20201003:1510,110505.3,70.29,17.35,13.17,2.14,0.0
20201003:1610,277855.08,172.22,8.79,13.3,2.28,0.0
20201003:1710,0.0,0.0,0.0,12.85,2.34,0.0
20201003:1810,0.0,0.0,0.0,12.17,2.48,0.0
20201003:1910,0.0,0.0,0.0,10.63,2.55,0.0
20201003:2010,0.0,0.0,0.0,10.35,2.83,0.0
20201003:2110,0.0,0.0,0.0,10.74,3.24,0.0
20201003:2210,0.0,0.0,0.0,11.19,3.72,0.0
20201003:2310,0.0,0.0,0.0,11.39,3.59,0.0
20201004:0010,0.0,0.0,0.0,11.28,3.24,0.0
20201004:0110,0.0,0.0,0.0,11.31,3.38,0.0
20201004:0210,0.0,0.0,0.0,11.23,3.31,0.0
20201004:0310,0.0,0.0,0.0,11.03,2.9,0.0
20201004:0410,0.0,0.0,0.0,10.82,2.97,0.0
20201004:0510,0.0,0.0,0.0,10.78,3.72,0.0
20201004:0610,1407.27,2.74,3.4,10.8,5.24,0.0
20201004:0710,83075.07,52.94,12.35,10.73,5.66,0.0
20201004:0810,114934.74,70.29,20.47,10.62,6.69,0.0
20201004:0910,90895.8,57.51,27.26,11.22,7.31,0.0
20201004:1010,384715.32,213.42,32.07,12.29,7.93,0.0
20201004:1110,260068.11,149.7,34.33,13.2,8.0,0.0
20201004:1210,167188.29,101.32,33.67,14.21,7.86,0.0
20201004:1310,1547650.95,840.35,30.21,14.91,7.31,0.0
20201004:1410,780319.68,421.19,24.44,15.06,6.41,0.0
20201004:1510,771691.5,421.53,16.98,14.65,5.38,0.0
20201004:1610,172978.86,110.14,8.43,14.31,5.03,0.0
20201004:1710,0.0,0.0,0.0,13.91,4.97,0.0
20201004:1810,0.0,0.0,0.0,13.4,5.03,0.0
20201004:1910,0.0,0.0,0.0,12.42,4.97,0.0
20201004:2010,0.0,0.0,0.0,11.99,5.03,0.0
20201004:2110,0.0,0.0,0.0,11.89,5.03,0.0
20201004:2210,0.0,0.0,0.0,11.81,5.03,0.0
20201004:2310,0.0,0.0,0.0,11.74,5.17,0.0
20201005:0010,0.0,0.0,0.0,11.6,5.24,0.0
20201005:0110,0.0,0.0,0.0,11.6,5.31,0.0
20201005:0210,0.0,0.0,0.0,11.52,5.45,0.0
20201005:0310,0.0,0.0,0.0,11.39,5.52,0.0
20201005:0410,0.0,0.0,0.0,11.22,5.59,0.0
20201005:0510,0.0,0.0,0.0,10.82,5.52,0.0
20201005:0610,5744.43,6.39,3.14,10.67,5.59,0.0
20201005:0710,145341.0,87.3,12.07,10.6,5.24,0.0
20201005:0810,169379.94,99.73,20.18,10.58,4.9,0.0
20201005:0910,216004.41,125.06,26.93,11.06,4.69,0.0
20201005:1010,385222.86,214.71,31.72,12.07,4.62,0.0
20201005:1110,404832.36,226.46,33.94,13.18,4.41,0.0
20201005:1210,237897.84,139.66,33.28,14.08,4.48,0.0
20201005:1310,1168149.45,634.34,29.82,15.18,4.55,0.0
20201005:1410,332554.05,189.64,24.06,14.58,4.34,0.0
20201005:1510,478748.64,267.15,16.62,14.45,3.93,0.0
20201005:1610,171733.08,109.41,8.08,13.66,3.93,0.0
20201005:1710,0.0,0.0,0.0,13.09,3.45,0.0
20201005:1810,0.0,0.0,0.0,12.6,3.45,0.0
20201005:1910,0.0,0.0,0.0,12.36,4.07,0.0
20201005:2010,0.0,0.0,0.0,12.11,4.0,0.0
20201005:2110,0.0,0.0,0.0,12.07,4.07,0.0
20201005:2210,0.0,0.0,0.0,12.07,4.21,0.0
20201005:2310,0.0,0.0,0.0,11.87,4.28,0.0
20201006:0010,0.0,0.0,0.0,12.33,4.76,0.0
20201006:0110,0.0,0.0,0.0,12.6,5.93,0.0
20201006:0210,0.0,0.0,0.0,12.43,5.86,0.0
20201006:0310,0.0,0.0,0.0,12.3,5.38,0.0
20201006:0410,0.0,0.0,0.0,11.96,5.38,0.0
20201006:0510,0.0,0.0,0.0,11.78,5.31,0.0
20201006:0610,5444.52,6.39,2.88,11.5,4.97,0.0
20201006:0710,103399.74,64.86,11.8,11.48,5.45,0.0
20201006:0810,121694.25,74.85,19.88,11.69,5.93,0.0
20201006:0910,141234.54,85.8,26.61,12.12,5.79,0.0
20201006:1010,1090449.69,585.23,31.36,13.38,5.45,0.0
20201006:1110,1057713.36,569.91,33.56,14.6,5.79,0.0
