Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (CdTe) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200101:0010,0.0,0.0,0.0,2.79,2.28,0.0
20200101:0110,0.0,0.0,0.0,2.47,1.86,0.0
20200101:0210,0.0,0.0,0.0,2.05,1.93,0.0
20200101:0310,0.0,0.0,0.0,1.38,2.0,0.0
20200101:0410,0.0,0.0,0.0,0.69,1.93,0.0
20200101:0510,0.0,0.0,0.0,-0.09,1.93,0.0
20200101:0610,0.0,0.0,0.0,-0.73,2.0,0.0
20200101:0710,0.0,0.0,0.0,-1.13,1.86,0.0
20200101:0810,0.0,3.65,2.37,-1.59,1.86,0.0
20200101:0910,56613.78,54.73,8.54,-0.51,1.31,0.0
20200101:1010,60766.38,57.47,12.99,1.88,1.17,0.0
20200101:1110,102915.27,80.2,15.36,3.24,1.45,0.0
20200101:1210,107898.39,82.94,15.44,4.28,1.66,0.0
20200101:1310,167949.6,112.97,13.22,4.99,1.79,0.0
20200101:1410,169080.03,113.24,8.9,5.22,1.66,0.0
20200101:1510,35712.36,43.36,2.83,4.62,1.66,0.0
20200101:1610,0.0,0.0,0.0,3.38,1.93,0.0
20200101:1710,0.0,0.0,0.0,2.09,2.07,0.0
20200101:1810,0.0,0.0,0.0,1.15,2.21,0.0
20200101:1910,0.0,0.0,0.0,0.22,2.34,0.0
20200101:2010,0.0,0.0,0.0,0.34,2.48,0.0
20200101:2110,0.0,0.0,0.0,0.34,2.41,0.0
20200101:2210,0.0,0.0,0.0,0.54,2.21,0.0
20200101:2310,0.0,0.0,0.0,0.69,2.07,0.0
20200102:0010,0.0,0.0,0.0,0.89,2.0,0.0
20200102:0110,0.0,0.0,0.0,1.1,1.93,0.0
20200102:0210,0.0,0.0,0.0,1.31,1.93,0.0
20200102:0310,0.0,0.0,0.0,1.65,1.93,0.0
20200102:0410,0.0,0.0,0.0,2.04,1.93,0.0
20200102:0510,0.0,0.0,0.0,2.43,2.07,0.0
20200102:0610,0.0,0.0,0.0,2.88,2.21,0.0
20200102:0710,0.0,0.0,0.0,1.91,2.14,0.0
20200102:0810,0.0,3.65,2.39,2.32,2.28,0.0
20200102:0910,133183.11,95.01,8.58,2.97,2.34,0.0
20200102:1010,198194.37,127.31,13.04,3.74,2.41,0.0
20200102:1110,65241.96,60.21,15.44,4.68,2.48,0.0
20200102:1210,229477.29,142.98,15.53,5.48,2.76,0.0
20200102:1310,82198.41,69.51,13.32,6.05,2.9,0.0
20200102:1410,59843.58,57.11,9.01,6.35,3.52,0.0
20200102:1510,0.0,7.3,2.95,6.27,3.52,0.0
20200102:1610,0.0,0.0,0.0,6.14,3.52,0.0
20200102:1710,0.0,0.0,0.0,6.13,3.72,0.0
20200102:1810,0.0,0.0,0.0,6.22,4.0,0.0
20200102:1910,0.0,0.0,0.0,6.21,3.93,0.0
20200102:2010,0.0,0.0,0.0,6.52,4.07,0.0
20200102:2110,0.0,0.0,0.0,6.89,4.34,0.0
20200102:2210,0.0,0.0,0.0,7.3,4.55,0.0
20200102:2310,0.0,0.0,0.0,7.5,4.55,0.0
20200103:0010,0.0,0.0,0.0,7.85,4.83,0.0
20200103:0110,0.0,0.0,0.0,8.2,5.03,0.0
20200103:0210,0.0,0.0,0.0,8.4,4.97,0.0
20200103:0310,0.0,0.0,0.0,8.43,4.9,0.0
20200103:0410,0.0,0.0,0.0,8.39,4.83,0.0
20200103:0510,0.0,0.0,0.0,8.31,4.83,0.0
20200103:0610,0.0,0.0,0.0,8.23,4.83,0.0
20200103:0710,0.0,0.0,0.0,9.0,5.17,0.0
20200103:0810,0.0,7.3,2.42,9.12,5.52,0.0
20200103:0910,54975.81,54.6,8.62,9.36,5.72,0.0
20200103:1010,0.0,15.51,13.11,9.78,5.86,0.0
20200103:1110,59497.53,57.47,15.52,10.23,6.07,0.0
20200103:1210,13911.21,29.19,15.63,10.44,6.62,0.0
20200103:1310,77999.67,67.64,13.44,10.1,6.55,0.0
20200103:1410,4383.3,21.89,9.14,9.71,6.21,0.0
20200103:1510,0.0,7.3,3.08,9.35,5.38,0.0
20200103:1610,0.0,0.0,0.0,8.82,4.76,0.0
20200103:1710,0.0,0.0,0.0,8.01,4.55,0.0
20200103:1810,0.0,0.0,0.0,7.46,3.79,0.0
20200103:1910,0.0,0.0,0.0,7.04,3.66,0.0
20200103:2010,0.0,0.0,0.0,6.49,3.03,0.0
20200103:2110,0.0,0.0,0.0,5.82,2.55,0.0
20200103:2210,0.0,0.0,0.0,4.77,2.34,0.0
20200103:2310,0.0,0.0,0.0,4.25,2.69,0.0
20200104:0010,0.0,0.0,0.0,3.67,2.83,0.0
20200104:0110,0.0,0.0,0.0,3.25,2.83,0.0
20200104:0210,0.0,0.0,0.0,2.91,2.97,0.0
20200104:0310,0.0,0.0,0.0,3.05,3.17,0.0
20200104:0410,0.0,0.0,0.0,3.42,3.24,0.0
20200104:0510,0.0,0.0,0.0,3.72,3.38,0.0
20200104:0610,0.0,0.0,0.0,3.8,3.59,0.0
20200104:0710,0.0,0.0,0.0,4.0,3.72,0.0
20200104:0810,3575.85,21.23,2.46,4.15,4.07,0.0
20200104:0910,460961.67,251.61,8.68,4.65,4.21,0.0
20200104:1010,659086.83,344.98,13.18,5.14,4.14,0.0
20200104:1110,368704.74,208.57,15.61,5.83,4.83,0.0
20200104:1210,220572.27,138.79,15.74,6.52,4.97,0.0
20200104:1310,47270.43,50.17,13.56,7.31,5.31,0.0
20200104:1410,0.0,14.6,9.27,7.29,4.28,0.0
20200104:1510,0.0,2.74,3.22,7.11,4.0,0.0
20200104:1610,0.0,0.0,0.0,6.86,4.0,0.0
20200104:1710,0.0,0.0,0.0,6.77,3.93,0.0
20200104:1810,0.0,0.0,0.0,6.77,3.66,0.0
20200104:1910,0.0,0.0,0.0,6.75,3.24,0.0
20200104:2010,0.0,0.0,0.0,6.7,2.83,0.0
20200104:2110,0.0,0.0,0.0,6.59,2.55,0.0
20200104:2210,0.0,0.0,0.0,6.35,2.41,0.0
20200104:2310,0.0,0.0,0.0,6.28,2.48,0.0
20200105:0010,0.0,0.0,0.0,6.1,2.48,0.0
20200105:0110,0.0,0.0,0.0,5.73,2.48,0.0
20200105:0210,0.0,0.0,0.0,5.44,2.48,0.0
20200105:0310,0.0,0.0,0.0,5.23,2.34,0.0
20200105:0410,0.0,0.0,0.0,4.74,2.14,0.0
20200105:0510,0.0,0.0,0.0,4.35,2.0,0.0
20200105:0610,0.0,0.0,0.0,3.93,2.0,0.0
20200105:0710,0.0,0.0,0.0,3.96,2.14,0.0
20200105:0810,0.0,3.65,2.5,3.39,2.21,0.0
20200105:0910,46809.03,49.57,8.74,3.94,2.21,0.0
20200105:1010,53822.31,53.82,13.26,5.23,2.21,0.0
20200105:1110,61712.25,58.38,15.71,6.28,2.48,0.0
20200105:1210,74769.87,65.68,15.86,6.82,2.41,0.0
20200105:1310,42587.22,47.44,13.69,7.1,2.34,0.0
20200105:1410,16679.61,31.02,9.41,7.21,2.48,0.0
20200105:1510,0.0,5.47,3.37,6.89,2.34,0.0
20200105:1610,0.0,0.0,0.0,6.23,2.28,0.0
20200105:1710,0.0,0.0,0.0,5.83,2.41,0.0
20200105:1810,0.0,0.0,0.0,5.71,2.55,0.0
20200105:1910,0.0,0.0,0.0,6.04,2.55,0.0
20200105:2010,0.0,0.0,0.0,5.97,2.62,0.0
20200105:2110,0.0,0.0,0.0,5.78,2.62,0.0
20200105:2210,0.0,0.0,0.0,5.63,2.62,0.0
20200105:2310,0.0,0.0,0.0,5.24,2.55,0.0
20200106:0010,0.0,0.0,0.0,5.04,2.48,0.0
20200106:0110,0.0,0.0,0.0,4.77,2.48,0.0
20200106:0210,0.0,0.0,0.0,4.76,2.41,0.0
20200106:0310,0.0,0.0,0.0,4.74,2.41,0.0
20200106:0410,0.0,0.0,0.0,4.74,2.48,0.0
20200106:0510,0.0,0.0,0.0,4.59,2.55,0.0
20200106:0610,0.0,0.0,0.0,4.62,2.69,0.0
20200106:0710,0.0,0.0,0.0,4.86,2.55,0.0
20200106:0810,0.0,7.3,2.55,4.55,2.55,0.0
20200106:0910,769292.22,400.27,8.81,4.36,2.55,0.0
20200106:1010,1158806.1,594.89,13.35,4.91,2.41,0.0
20200106:1110,1363413.93,702.85,15.82,5.65,2.69,0.0
20200106:1210,1362537.27,703.0,15.98,6.46,2.9,0.0
20200106:1310,1201439.46,619.01,13.83,7.25,2.9,0.0
20200106:1410,763593.93,399.46,9.55,7.55,2.83,0.0
20200106:1510,49623.57,51.7,3.51,7.18,2.9,0.0
20200106:1610,0.0,0.0,0.0,6.27,3.17,0.0
20200106:1710,0.0,0.0,0.0,5.73,3.72,0.0
20200106:1810,0.0,0.0,0.0,5.42,4.28,0.0
20200106:1910,0.0,0.0,0.0,4.92,4.21,0.0
20200106:2010,0.0,0.0,0.0,4.54,4.0,0.0
20200106:2110,0.0,0.0,0.0,4.38,3.93,0.0
20200106:2210,0.0,0.0,0.0,4.61,3.72,0.0
20200106:2310,0.0,0.0,0.0,5.05,3.59,0.0
20200107:0010,0.0,0.0,0.0,5.68,3.66,0.0
20200107:0110,0.0,0.0,0.0,6.18,3.79,0.0
20200107:0210,0.0,0.0,0.0,6.95,3.59,0.0
20200107:0310,0.0,0.0,0.0,7.18,3.24,0.0
20200107:0410,0.0,0.0,0.0,6.73,3.17,0.0
20200107:0510,0.0,0.0,0.0,6.31,3.17,0.0
20200107:0610,0.0,0.0,0.0,5.8,2.97,0.0
20200107:0710,0.0,0.0,0.0,5.32,2.62,0.0
20200107:0810,0.0,3.65,2.61,4.9,2.48,0.0
20200107:0910,29345.04,39.23,8.88,5.11,2.48,0.0
20200107:1010,29252.76,39.23,13.44,6.24,2.69,0.0
20200107:1110,58320.96,56.56,15.93,7.51,4.21,0.0
20200107:1210,86258.73,72.07,16.11,8.33,3.93,0.0
20200107:1310,197110.08,127.87,13.97,8.9,4.21,0.0
20200107:1410,387922.05,218.96,9.7,8.84,3.72,0.0
20200107:1510,0.0,11.86,3.67,8.51,3.38,0.0
20200107:1610,0.0,0.0,0.0,7.67,3.72,0.0
20200107:1710,0.0,0.0,0.0,6.96,4.0,0.0
20200107:1810,0.0,0.0,0.0,6.67,4.34,0.0
20200107:1910,0.0,0.0,0.0,6.13,4.41,0.0
20200107:2010,0.0,0.0,0.0,6.06,4.69,0.0
20200107:2110,0.0,0.0,0.0,6.4,4.97,0.0
20200107:2210,0.0,0.0,0.0,6.8,4.83,0.0
20200107:2310,0.0,0.0,0.0,7.37,4.9,0.0
20200108:0010,0.0,0.0,0.0,8.08,5.03,0.0
20200108:0110,0.0,0.0,0.0,8.81,5.1,0.0
20200108:0210,0.0,0.0,0.0,9.47,5.03,0.0
20200108:0310,0.0,0.0,0.0,9.98,4.9,0.0
20200108:0410,0.0,0.0,0.0,10.32,4.69,0.0
20200108:0510,0.0,0.0,0.0,10.57,4.55,0.0
20200108:0610,0.0,0.0,0.0,10.86,4.48,0.0
20200108:0710,0.0,0.0,0.0,10.29,4.41,0.0
20200108:0810,0.0,3.65,2.67,10.58,4.34,0.0
20200108:0910,101738.7,80.09,8.96,10.92,4.41,0.0
20200108:1010,27384.09,38.31,13.54,11.13,4.21,0.0
20200108:1110,8905.02,25.54,16.05,11.38,4.28,0.0
20200108:1210,121255.92,90.81,16.25,11.49,4.14,0.0
20200108:1310,143149.35,101.81,14.12,11.53,3.86,0.0
20200108:1410,27337.95,38.31,9.86,11.57,3.59,0.0
20200108:1510,3806.55,21.49,3.83,11.48,3.31,0.0
20200108:1610,0.0,0.0,0.0,11.31,2.9,0.0
20200108:1710,0.0,0.0,0.0,11.1,2.41,0.0
20200108:1810,0.0,0.0,0.0,10.85,2.0,0.0
20200108:1910,0.0,0.0,0.0,10.75,1.79,0.0
20200108:2010,0.0,0.0,0.0,10.59,1.66,0.0
20200108:2110,0.0,0.0,0.0,10.39,1.72,0.0
20200108:2210,0.0,0.0,0.0,10.35,1.86,0.0
20200108:2310,0.0,0.0,0.0,10.38,2.07,0.0
20200109:0010,0.0,0.0,0.0,10.43,2.48,0.0
20200109:0110,0.0,0.0,0.0,10.52,3.1,0.0
20200109:0210,0.0,0.0,0.0,10.57,3.79,0.0
20200109:0310,0.0,0.0,0.0,10.63,4.48,0.0
20200109:0410,0.0,0.0,0.0,10.71,4.83,0.0
20200109:0510,0.0,0.0,0.0,10.83,4.9,0.0
20200109:0610,0.0,0.0,0.0,10.85,5.1,0.0
20200109:0710,0.0,0.0,0.0,11.34,5.38,0.0
20200109:0810,0.0,1.82,2.75,11.43,5.66,0.0
20200109:0910,116065.17,87.58,9.05,11.47,5.79,0.0
20200109:1010,30198.63,40.14,13.65,11.76,6.0,0.0
20200109:1110,85474.35,72.07,16.18,12.02,6.07,0.0
20200109:1210,25884.54,37.4,16.39,12.22,6.07,0.0
20200109:1310,60743.31,58.38,14.27,12.27,5.93,0.0
20200109:1410,0.0,17.33,10.02,12.28,5.66,0.0
20200109:1510,0.0,2.74,4.0,12.21,5.31,0.0
20200109:1610,0.0,0.0,0.0,12.03,5.1,0.0
20200109:1710,0.0,0.0,0.0,11.88,4.97,0.0
20200109:1810,0.0,0.0,0.0,11.72,4.9,0.0
20200109:1910,0.0,0.0,0.0,11.63,4.97,0.0
20200109:2010,0.0,0.0,0.0,11.4,4.97,0.0
20200109:2110,0.0,0.0,0.0,11.29,4.97,0.0
20200109:2210,0.0,0.0,0.0,11.25,4.76,0.0
20200109:2310,0.0,0.0,0.0,11.02,5.1,0.0
20200110:0010,0.0,0.0,0.0,10.71,4.97,0.0
20200110:0110,0.0,0.0,0.0,10.09,4.41,0.0
20200110:0210,0.0,0.0,0.0,9.36,4.14,0.0
20200110:0310,0.0,0.0,0.0,8.61,3.59,0.0
20200110:0410,0.0,0.0,0.0,7.97,3.31,0.0
20200110:0510,0.0,0.0,0.0,7.84,2.97,0.0
20200110:0610,0.0,0.0,0.0,7.95,2.83,0.0
20200110:0710,0.0,0.0,0.0,7.65,2.76,0.0
20200110:0810,16887.24,31.43,2.82,7.75,2.9,0.0
20200110:0910,42725.64,47.47,9.15,7.82,3.17,0.0
20200110:1010,154338.3,106.77,13.77,8.08,3.45,0.0
20200110:1110,155976.27,107.85,16.31,8.29,3.52,0.0
20200110:1210,77792.04,67.51,16.54,8.56,3.66,0.0
20200110:1310,16610.4,31.02,14.44,8.66,3.86,0.0
20200110:1410,200570.58,129.2,10.19,8.48,3.93,0.0
20200110:1510,10450.71,26.6,4.17,8.09,3.59,0.0
20200110:1610,0.0,0.0,0.0,7.33,2.83,0.0
20200110:1710,0.0,0.0,0.0,6.55,2.34,0.0
20200110:1810,0.0,0.0,0.0,5.64,1.86,0.0
20200110:1910,0.0,0.0,0.0,5.37,1.79,0.0
20200110:2010,0.0,0.0,0.0,4.76,1.72,0.0
20200110:2110,0.0,0.0,0.0,4.24,1.59,0.0
20200110:2210,0.0,0.0,0.0,4.18,1.79,0.0
20200110:2310,0.0,0.0,0.0,4.14,2.07,0.0
20200111:0010,0.0,0.0,0.0,4.15,2.07,0.0
20200111:0110,0.0,0.0,0.0,3.82,2.28,0.0
20200111:0210,0.0,0.0,0.0,3.82,2.21,0.0
20200111:0310,0.0,0.0,0.0,3.7,2.28,0.0
20200111:0410,0.0,0.0,0.0,3.45,2.34,0.0
20200111:0510,0.0,0.0,0.0,3.5,2.41,0.0
20200111:0610,0.0,0.0,0.0,3.55,2.62,0.0
20200111:0710,0.0,0.0,0.0,2.87,2.9,0.0
20200111:0810,0.0,7.3,2.91,2.72,3.24,0.0
20200111:0910,100100.73,78.31,9.25,3.4,3.66,0.0
20200111:1010,242927.1,148.85,13.89,4.46,4.07,0.0
20200111:1110,570867.15,303.86,16.46,5.43,3.86,0.0
20200111:1210,663931.53,348.35,16.7,6.33,4.41,0.0
20200111:1310,424234.23,235.1,14.61,6.82,4.55,0.0
20200111:1410,175839.54,116.82,10.37,7.02,4.62,0.0
20200111:1510,63373.29,59.36,4.35,6.76,4.48,0.0
20200111:1610,0.0,0.0,0.0,6.26,4.41,0.0
20200111:1710,0.0,0.0,0.0,5.89,4.48,0.0
20200111:1810,0.0,0.0,0.0,5.69,4.62,0.0
20200111:1910,0.0,0.0,0.0,5.23,4.83,0.0
20200111:2010,0.0,0.0,0.0,5.04,4.83,0.0
20200111:2110,0.0,0.0,0.0,4.78,4.83,0.0
20200111:2210,0.0,0.0,0.0,4.62,4.83,0.0
20200111:2310,0.0,0.0,0.0,4.49,4.83,0.0
20200112:0010,0.0,0.0,0.0,4.28,4.76,0.0
20200112:0110,0.0,0.0,0.0,3.96,4.69,0.0
20200112:0210,0.0,0.0,0.0,3.68,4.62,0.0
20200112:0310,0.0,0.0,0.0,3.54,4.62,0.0
20200112:0410,0.0,0.0,0.0,3.48,4.69,0.0
20200112:0510,0.0,0.0,0.0,3.52,4.76,0.0
20200112:0610,0.0,0.0,0.0,3.53,4.83,0.0
20200112:0710,0.0,0.0,0.0,3.96,5.1,0.0
20200112:0810,49923.48,51.93,3.0,4.23,5.31,0.0
20200112:0910,389352.39,217.71,9.36,4.76,5.59,0.0
20200112:1010,12873.06,28.28,14.02,5.85,4.76,0.0
20200112:1110,38157.78,44.7,16.61,6.48,5.45,0.0
20200112:1210,39611.19,45.61,16.87,7.0,6.28,0.0
20200112:1310,20716.86,33.75,14.78,7.53,5.66,0.0
20200112:1410,225739.95,141.26,10.55,8.23,5.31,0.0
20200112:1510,22400.97,34.95,4.53,8.96,5.79,0.0
20200112:1610,0.0,0.0,0.0,8.87,5.24,0.0
20200112:1710,0.0,0.0,0.0,8.69,4.9,0.0
20200112:1810,0.0,0.0,0.0,8.36,4.62,0.0
20200112:1910,0.0,0.0,0.0,7.91,4.14,0.0
20200112:2010,0.0,0.0,0.0,7.49,3.86,0.0
20200112:2110,0.0,0.0,0.0,7.04,3.66,0.0
20200112:2210,0.0,0.0,0.0,6.69,3.45,0.0
20200112:2310,0.0,0.0,0.0,6.27,3.38,0.0
20200113:0010,0.0,0.0,0.0,6.16,3.38,0.0
20200113:0110,0.0,0.0,0.0,6.12,3.38,0.0
20200113:0210,0.0,0.0,0.0,5.95,3.24,0.0
20200113:0310,0.0,0.0,0.0,5.92,3.17,0.0
20200113:0410,0.0,0.0,0.0,5.82,3.17,0.0
20200113:0510,0.0,0.0,0.0,5.69,3.17,0.0
20200113:0610,0.0,0.0,0.0,5.65,3.1,0.0
20200113:0710,0.0,0.0,0.0,5.89,3.03,0.0
20200113:0810,49462.08,51.82,3.1,5.88,2.9,0.0
20200113:0910,570890.22,305.49,9.48,6.29,2.9,0.0
20200113:1010,502210.83,272.07,14.16,7.25,4.34,0.0
20200113:1110,239904.93,148.59,16.76,7.78,4.55,0.0
20200113:1210,454709.7,250.54,17.04,8.26,4.21,0.0
20200113:1310,520620.69,281.49,14.96,8.34,4.21,0.0
20200113:1410,786364.02,409.64,10.74,8.16,4.07,0.0
20200113:1510,0.0,15.51,4.72,7.92,3.93,0.0
20200113:1610,0.0,0.0,0.0,7.85,4.62,0.0
20200113:1710,0.0,0.0,0.0,8.11,5.17,0.0
20200113:1810,0.0,0.0,0.0,8.4,5.31,0.0
20200113:1910,0.0,0.0,0.0,8.7,5.86,0.0
20200113:2010,0.0,0.0,0.0,9.26,6.21,0.0
20200113:2110,0.0,0.0,0.0,9.8,6.48,0.0
20200113:2210,0.0,0.0,0.0,10.19,6.76,0.0
20200113:2310,0.0,0.0,0.0,10.25,7.1,0.0
20200114:0010,0.0,0.0,0.0,10.12,7.24,0.0
20200114:0110,0.0,0.0,0.0,9.86,7.17,0.0
20200114:0210,0.0,0.0,0.0,9.84,7.17,0.0
20200114:0310,0.0,0.0,0.0,9.83,7.38,0.0
20200114:0410,0.0,0.0,0.0,9.48,7.66,0.0
20200114:0510,0.0,0.0,0.0,9.22,7.72,0.0
20200114:0610,0.0,0.0,0.0,9.31,7.66,0.0
20200114:0710,0.0,0.0,0.0,9.69,7.24,0.0
20200114:0810,0.0,8.21,3.21,9.75,7.1,0.0
20200114:0910,31836.6,41.05,9.61,9.95,6.9,0.0
20200114:1010,46855.17,50.17,14.31,10.37,6.69,0.0
20200114:1110,27430.23,38.31,16.93,10.71,6.76,0.0
20200114:1210,114427.2,87.19,17.22,10.96,7.17,0.0
20200114:1310,24615.69,36.49,15.15,10.82,7.38,0.0
20200114:1410,121025.22,90.1,10.93,10.83,7.59,0.0
20200114:1510,0.0,13.68,4.91,10.66,7.38,0.0
20200114:1610,0.0,0.0,0.0,10.64,8.07,0.0
20200114:1710,0.0,0.0,0.0,11.0,8.28,0.0
20200114:1810,0.0,0.0,0.0,11.22,8.28,0.0
20200114:1910,0.0,0.0,0.0,11.29,7.93,0.0
20200114:2010,0.0,0.0,0.0,11.09,7.79,0.0
20200114:2110,0.0,0.0,0.0,10.92,7.72,0.0
20200114:2210,0.0,0.0,0.0,10.99,7.72,0.0
20200114:2310,0.0,0.0,0.0,10.86,7.38,0.0
20200115:0010,0.0,0.0,0.0,10.83,7.17,0.0
20200115:0110,0.0,0.0,0.0,10.54,7.24,0.0
20200115:0210,0.0,0.0,0.0,10.17,7.1,0.0
20200115:0310,0.0,0.0,0.0,10.03,6.76,0.0
20200115:0410,0.0,0.0,0.0,10.1,6.48,0.0
20200115:0510,0.0,0.0,0.0,10.1,6.34,0.0
20200115:0610,0.0,0.0,0.0,9.99,6.28,0.0
20200115:0710,0.0,0.0,0.0,10.23,6.55,0.0
20200115:0810,0.0,8.21,3.32,10.03,6.55,0.0
20200115:0910,225463.11,141.63,9.74,10.3,6.76,0.0
20200115:1010,385822.68,218.28,14.46,10.81,6.97,0.0
20200115:1110,770907.12,402.14,17.1,11.34,7.03,0.0
20200115:1210,180453.54,120.67,17.4,11.74,6.48,0.0
20200115:1310,33082.38,41.96,15.35,11.98,5.66,0.0
20200115:1410,37534.89,44.7,11.13,11.94,7.31,0.0
20200115:1510,0.0,11.86,5.11,11.59,7.03,0.0
20200115:1610,0.0,0.0,0.0,11.14,6.76,0.0
20200115:1710,0.0,0.0,0.0,10.47,5.52,0.0
20200115:1810,0.0,0.0,0.0,9.7,4.07,0.0
20200115:1910,0.0,0.0,0.0,8.91,3.72,0.0
20200115:2010,0.0,0.0,0.0,8.03,3.31,0.0
20200115:2110,0.0,0.0,0.0,7.17,3.31,0.0
20200115:2210,0.0,0.0,0.0,6.51,3.31,0.0
20200115:2310,0.0,0.0,0.0,6.01,3.17,0.0
20200116:0010,0.0,0.0,0.0,5.53,2.83,0.0
20200116:0110,0.0,0.0,0.0,5.01,2.62,0.0
20200116:0210,0.0,0.0,0.0,4.52,2.48,0.0
20200116:0310,0.0,0.0,0.0,4.11,2.48,0.0
20200116:0410,0.0,0.0,0.0,3.85,2.48,0.0
20200116:0510,0.0,0.0,0.0,3.69,2.48,0.0
20200116:0610,0.0,0.0,0.0,3.6,2.48,0.0
20200116:0710,0.0,0.0,0.0,3.01,2.41,0.0
20200116:0810,76684.68,66.93,3.44,3.15,2.55,0.0
20200116:0910,773560.17,402.25,9.88,4.43,2.76,0.0
20200116:1010,1156868.22,595.45,14.62,6.6,2.76,0.0
20200116:1110,1402886.7,722.99,17.27,8.51,4.41,0.0
20200116:1210,1355016.45,699.29,17.6,9.3,4.28,0.0
20200116:1310,1274825.13,657.57,15.55,9.65,4.21,0.0
20200116:1410,994270.86,515.31,11.33,9.97,3.86,0.0
20200116:1510,202162.41,131.59,5.31,9.93,3.59,0.0
20200116:1610,0.0,0.0,0.0,9.29,3.66,0.0
20200116:1710,0.0,0.0,0.0,8.86,3.86,0.0
20200116:1810,0.0,0.0,0.0,8.8,4.14,0.0
20200116:1910,0.0,0.0,0.0,8.81,4.21,0.0
20200116:2010,0.0,0.0,0.0,8.94,4.41,0.0
20200116:2110,0.0,0.0,0.0,9.09,4.55,0.0
20200116:2210,0.0,0.0,0.0,9.18,4.76,0.0
20200116:2310,0.0,0.0,0.0,9.14,4.83,0.0
20200117:0010,0.0,0.0,0.0,8.95,4.76,0.0
20200117:0110,0.0,0.0,0.0,8.69,4.62,0.0
20200117:0210,0.0,0.0,0.0,8.41,4.34,0.0
20200117:0310,0.0,0.0,0.0,8.19,4.14,0.0
20200117:0410,0.0,0.0,0.0,7.97,3.86,0.0
20200117:0510,0.0,0.0,0.0,7.77,3.79,0.0
20200117:0610,0.0,0.0,0.0,7.96,3.86,0.0
20200117:0710,0.0,0.0,0.0,8.94,4.48,0.0
20200117:0810,3806.55,21.51,3.57,9.45,4.48,0.0
20200117:0910,114196.5,86.5,10.02,9.67,4.28,0.0
20200117:1010,65957.13,61.12,14.78,10.08,4.34,0.0
20200117:1110,67525.89,62.03,17.46,10.45,4.07,0.0
20200117:1210,99454.77,79.37,17.79,10.3,4.55,0.0
20200117:1310,206130.45,132.79,15.75,10.17,5.03,0.0
20200117:1410,272387.49,164.29,11.54,10.01,4.76,0.0
20200117:1510,52945.65,53.61,5.52,9.64,4.21,0.0
20200117:1610,0.0,0.0,0.0,8.91,4.34,0.0
20200117:1710,0.0,0.0,0.0,8.12,4.9,0.0
20200117:1810,0.0,0.0,0.0,7.46,5.24,0.0
20200117:1910,0.0,0.0,0.0,6.68,4.97,0.0
20200117:2010,0.0,0.0,0.0,6.06,4.55,0.0
20200117:2110,0.0,0.0,0.0,5.64,4.14,0.0
20200117:2210,0.0,0.0,0.0,5.27,3.86,0.0
20200117:2310,0.0,0.0,0.0,4.79,3.79,0.0
20200118:0010,0.0,0.0,0.0,4.72,3.79,0.0
20200118:0110,0.0,0.0,0.0,4.77,3.72,0.0
20200118:0210,0.0,0.0,0.0,4.65,3.72,0.0
20200118:0310,0.0,0.0,0.0,4.51,3.79,0.0
20200118:0410,0.0,0.0,0.0,4.56,3.72,0.0
20200118:0510,0.0,0.0,0.0,4.47,3.59,0.0
20200118:0610,0.0,0.0,0.0,4.31,3.45,0.0
20200118:0710,0.0,0.0,0.0,4.12,3.45,0.0
20200118:0810,19125.03,32.72,3.7,4.02,3.45,0.0
20200118:0910,666400.02,349.64,10.17,4.32,3.45,0.0
20200118:1010,933250.71,479.02,14.95,5.02,3.38,0.0
20200118:1110,1316789.46,673.08,17.65,5.61,4.21,0.0
20200118:1210,29275.83,39.23,18.0,6.12,4.0,0.0
20200118:1310,734618.01,382.84,15.97,6.39,3.72,0.0
20200118:1410,625842.96,330.99,11.76,6.41,3.59,0.0
20200118:1510,230330.88,144.35,5.73,5.87,3.17,0.0
20200118:1610,0.0,0.0,0.0,5.26,2.83,0.0
20200118:1710,0.0,0.0,0.0,4.65,2.62,0.0
20200118:1810,0.0,0.0,0.0,3.99,2.34,0.0
20200118:1910,0.0,0.0,0.0,3.19,2.41,0.0
20200118:2010,0.0,0.0,0.0,2.59,2.34,0.0
20200118:2110,0.0,0.0,0.0,2.11,2.21,0.0
20200118:2210,0.0,0.0,0.0,1.92,2.14,0.0
20200118:2310,0.0,0.0,0.0,1.43,2.21,0.0
20200119:0010,0.0,0.0,0.0,1.5,2.21,0.0
20200119:0110,0.0,0.0,0.0,1.33,2.21,0.0
20200119:0210,0.0,0.0,0.0,1.59,2.34,0.0
20200119:0310,0.0,0.0,0.0,1.89,2.41,0.0
20200119:0410,0.0,0.0,0.0,1.98,2.41,0.0
20200119:0510,0.0,0.0,0.0,2.34,2.41,0.0
20200119:0610,0.0,0.0,0.0,2.53,2.34,0.0
20200119:0710,0.0,0.0,0.0,2.24,2.28,0.0
20200119:0810,60374.19,57.68,3.84,1.85,2.34,0.0
20200119:0910,399618.54,222.7,10.33,2.96,2.41,0.0
