Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200216:1610,35043.33,31.84,5.67,15.74,10.69,0.0
20200216:1710,0.0,0.0,0.0,15.77,10.69,0.0
20200216:1810,0.0,0.0,0.0,14.51,9.52,0.0
20200216:1910,0.0,0.0,0.0,11.31,7.38,0.0
20200216:2010,0.0,0.0,0.0,9.36,6.41,0.0
20200216:2110,0.0,0.0,0.0,8.6,6.69,0.0
20200216:2210,0.0,0.0,0.0,8.35,7.1,0.0
20200216:2310,0.0,0.0,0.0,8.14,7.24,0.0
20200217:0010,0.0,0.0,0.0,7.98,7.31,0.0
20200217:0110,0.0,0.0,0.0,7.71,7.03,0.0
20200217:0210,0.0,0.0,0.0,7.59,6.62,0.0
20200217:0310,0.0,0.0,0.0,7.37,6.28,0.0
20200217:0410,0.0,0.0,0.0,7.25,5.93,0.0
20200217:0510,0.0,0.0,0.0,7.23,5.72,0.0
20200217:0610,0.0,0.0,0.0,7.13,5.45,0.0
20200217:0710,3506.64,9.13,2.27,7.13,5.03,0.0
20200217:0810,728850.51,378.63,10.49,7.51,5.31,0.0
20200217:0910,1150777.74,599.19,17.53,8.25,4.48,0.0
20200217:1010,1409207.88,738.34,22.88,9.13,6.0,0.0
20200217:1110,1003129.74,518.57,26.03,9.94,6.62,0.0
20200217:1210,210859.8,123.23,26.61,10.52,6.76,0.0
20200217:1310,38826.81,32.86,24.54,10.08,6.62,0.0
20200217:1410,1208914.14,625.52,20.09,9.0,6.48,0.0
20200217:1510,711571.08,371.95,13.72,9.45,6.21,0.0
20200217:1610,103907.28,71.05,5.95,9.34,6.14,0.0
20200217:1710,0.0,0.0,0.0,8.27,6.07,0.0
20200217:1810,0.0,0.0,0.0,7.96,6.0,0.0
20200217:1910,0.0,0.0,0.0,7.39,6.07,0.0
20200217:2010,0.0,0.0,0.0,7.3,6.0,0.0
20200217:2110,0.0,0.0,0.0,7.26,6.0,0.0
20200217:2210,0.0,0.0,0.0,7.15,6.0,0.0
20200217:2310,0.0,0.0,0.0,6.94,6.07,0.0
20200218:0010,0.0,0.0,0.0,6.8,6.07,0.0
20200218:0110,0.0,0.0,0.0,6.73,6.41,0.0
20200218:0210,0.0,0.0,0.0,6.34,6.07,0.0
20200218:0310,0.0,0.0,0.0,6.13,5.72,0.0
20200218:0410,0.0,0.0,0.0,5.71,5.38,0.0
20200218:0510,0.0,0.0,0.0,5.32,5.1,0.0
20200218:0610,0.0,0.0,0.0,5.03,4.9,0.0
20200218:0710,24500.34,25.05,2.56,4.98,4.9,0.0
20200218:0810,472842.72,247.82,10.8,5.46,5.24,0.0
20200218:0910,923307.54,472.19,17.86,6.29,4.76,0.0
20200218:1010,1024815.54,523.74,23.22,7.08,6.0,0.0
20200218:1110,748806.06,384.87,26.38,7.91,6.34,0.0
20200218:1210,66764.58,48.38,26.96,8.57,6.48,0.0
20200218:1310,295226.79,163.91,24.88,8.96,6.41,0.0
20200218:1410,489130.14,257.83,20.41,8.95,6.34,0.0
20200218:1510,817323.96,426.44,14.02,8.96,5.59,0.0
20200218:1610,132906.27,86.76,6.23,8.68,5.24,0.0
20200218:1710,0.0,0.0,0.0,7.98,5.17,0.0
20200218:1810,0.0,0.0,0.0,7.42,5.45,0.0
20200218:1910,0.0,0.0,0.0,7.28,5.79,0.0
20200218:2010,0.0,0.0,0.0,7.26,5.93,0.0
20200218:2110,0.0,0.0,0.0,6.94,6.07,0.0
20200218:2210,0.0,0.0,0.0,6.69,6.14,0.0
20200218:2310,0.0,0.0,0.0,6.35,6.28,0.0
20200219:0010,0.0,0.0,0.0,5.79,6.55,0.0
20200219:0110,0.0,0.0,0.0,5.46,6.28,0.0
20200219:0210,0.0,0.0,0.0,5.45,6.14,0.0
20200219:0310,0.0,0.0,0.0,5.17,4.9,0.0
20200219:0410,0.0,0.0,0.0,4.83,4.76,0.0
20200219:0510,0.0,0.0,0.0,4.29,4.41,0.0
20200219:0610,0.0,0.0,0.0,3.77,4.41,0.0
20200219:0710,72278.31,53.92,2.85,3.79,4.34,0.0
20200219:0810,396250.32,209.52,11.11,4.03,4.41,0.0
20200219:0910,858342.42,435.81,18.18,4.9,4.83,0.0
20200219:1010,684486.9,348.79,23.56,5.92,6.83,0.0
20200219:1110,179646.09,105.89,26.73,6.73,6.48,0.0
20200219:1210,105199.2,68.46,27.31,7.34,6.07,0.0
20200219:1310,777735.84,399.22,25.22,7.42,5.72,0.0
20200219:1410,599174.04,310.26,20.73,7.44,5.72,0.0
20200219:1510,578480.25,302.68,14.32,7.28,4.83,0.0
20200219:1610,41618.28,34.37,6.52,6.94,3.59,0.0
20200219:1710,0.0,0.0,0.0,6.24,2.97,0.0
20200219:1810,0.0,0.0,0.0,5.42,2.62,0.0
20200219:1910,0.0,0.0,0.0,5.53,3.31,0.0
20200219:2010,0.0,0.0,0.0,5.54,3.45,0.0
20200219:2110,0.0,0.0,0.0,5.92,3.79,0.0
20200219:2210,0.0,0.0,0.0,6.13,4.14,0.0
20200219:2310,0.0,0.0,0.0,6.15,4.41,0.0
20200220:0010,0.0,0.0,0.0,6.5,4.69,0.0
20200220:0110,0.0,0.0,0.0,6.81,4.69,0.0
20200220:0210,0.0,0.0,0.0,7.14,4.76,0.0
20200220:0310,0.0,0.0,0.0,7.44,4.76,0.0
20200220:0410,0.0,0.0,0.0,7.59,4.62,0.0
20200220:0510,0.0,0.0,0.0,7.66,4.55,0.0
20200220:0610,0.0,0.0,0.0,7.64,4.55,0.0
20200220:0710,46163.07,38.77,3.15,7.09,4.76,0.0
20200220:0810,65472.66,47.47,11.42,7.35,5.03,0.0
20200220:0910,104830.08,68.46,18.51,7.88,4.83,0.0
20200220:1010,189035.58,111.36,23.91,8.7,7.45,0.0
20200220:1110,912395.43,468.17,27.09,9.07,7.45,0.0
20200220:1210,63027.24,46.55,27.67,9.9,7.52,0.0
20200220:1310,59589.81,44.73,25.57,10.24,6.21,0.0
20200220:1410,115742.19,74.85,21.06,10.59,6.21,0.0
20200220:1510,117080.25,75.52,14.63,10.66,6.83,0.0
20200220:1610,26668.92,25.56,6.8,10.38,7.03,0.0
20200220:1710,0.0,0.0,0.0,9.69,7.38,0.0
20200220:1810,0.0,0.0,0.0,8.74,8.14,0.0
20200220:1910,0.0,0.0,0.0,7.56,7.72,0.0
20200220:2010,0.0,0.0,0.0,5.58,5.72,0.0
20200220:2110,0.0,0.0,0.0,4.82,5.52,0.0
20200220:2210,0.0,0.0,0.0,4.76,5.59,0.0
20200220:2310,0.0,0.0,0.0,4.6,4.97,0.0
20200221:0010,0.0,0.0,0.0,4.28,4.83,0.0
20200221:0110,0.0,0.0,0.0,3.89,4.55,0.0
20200221:0210,0.0,0.0,0.0,3.52,4.34,0.0
20200221:0310,0.0,0.0,0.0,3.2,4.34,0.0
20200221:0410,0.0,0.0,0.0,2.87,4.14,0.0
20200221:0510,0.0,0.0,0.0,2.68,4.0,0.0
20200221:0610,0.0,0.0,0.0,2.48,3.86,0.0
20200221:0710,140265.6,90.95,3.46,2.72,3.86,0.0
20200221:0810,583855.56,300.94,11.74,3.55,3.93,0.0
20200221:0910,1197402.21,618.37,18.85,5.04,3.79,0.0
20200221:1010,1132667.79,584.16,24.26,6.68,4.69,0.0
20200221:1110,510008.49,268.56,27.45,8.07,5.1,0.0
20200221:1210,339244.35,185.89,28.03,9.05,5.72,0.0
20200221:1310,367689.66,200.0,25.91,9.69,6.14,0.0
20200221:1410,73039.62,52.03,21.38,9.81,6.07,0.0
20200221:1510,90226.77,61.16,14.93,9.38,5.38,0.0
20200221:1610,102869.13,69.71,7.08,9.04,5.1,0.0
20200221:1710,0.0,0.0,0.0,8.91,5.24,0.0
20200221:1810,0.0,0.0,0.0,8.71,5.38,0.0
20200221:1910,0.0,0.0,0.0,8.12,5.52,0.0
20200221:2010,0.0,0.0,0.0,8.11,5.59,0.0
20200221:2110,0.0,0.0,0.0,7.94,5.52,0.0
20200221:2210,0.0,0.0,0.0,7.76,5.59,0.0
20200221:2310,0.0,0.0,0.0,7.53,5.79,0.0
20200222:0010,0.0,0.0,0.0,7.31,5.93,0.0
20200222:0110,0.0,0.0,0.0,6.99,6.0,0.0
20200222:0210,0.0,0.0,0.0,6.68,6.07,0.0
20200222:0310,0.0,0.0,0.0,6.43,6.21,0.0
20200222:0410,0.0,0.0,0.0,6.14,6.34,0.0
20200222:0510,0.0,0.0,0.0,5.95,6.41,0.0
20200222:0610,0.0,0.0,0.0,5.86,6.62,0.0
20200222:0710,9274.14,13.69,3.76,6.24,7.03,0.0
20200222:0810,120171.63,75.9,12.06,6.91,7.24,0.0
20200222:0910,63742.41,46.55,19.19,7.6,5.93,0.0
20200222:1010,134982.57,83.98,24.62,8.18,6.55,0.0
20200222:1110,73547.16,52.03,27.81,8.52,6.69,0.0
20200222:1210,81967.71,56.59,28.39,8.65,5.79,0.0
20200222:1310,71609.28,51.12,26.26,9.12,5.93,0.0
20200222:1410,148363.17,91.28,21.71,9.67,7.03,0.0
20200222:1510,86420.22,59.33,15.23,10.42,7.38,0.0
20200222:1610,69994.38,51.36,7.37,10.69,6.97,0.0
20200222:1710,0.0,0.0,0.0,10.57,6.83,0.0
20200222:1810,0.0,0.0,0.0,10.3,6.55,0.0
20200222:1910,0.0,0.0,0.0,9.98,6.76,0.0
20200222:2010,0.0,0.0,0.0,9.66,6.34,0.0
20200222:2110,0.0,0.0,0.0,9.34,5.93,0.0
20200222:2210,0.0,0.0,0.0,9.01,6.0,0.0
20200222:2310,0.0,0.0,0.0,8.89,6.0,0.0
20200223:0010,0.0,0.0,0.0,8.7,5.93,0.0
20200223:0110,0.0,0.0,0.0,8.72,5.79,0.0
20200223:0210,0.0,0.0,0.0,8.67,5.59,0.0
20200223:0310,0.0,0.0,0.0,8.35,5.72,0.0
20200223:0410,0.0,0.0,0.0,8.25,5.93,0.0
20200223:0510,0.0,0.0,0.0,8.49,5.03,0.0
20200223:0610,0.0,0.0,0.0,8.71,4.55,0.0
20200223:0710,1522.62,7.3,4.08,9.74,8.41,0.0
20200223:0810,64480.65,47.47,12.39,10.58,8.83,0.0
20200223:0910,54560.55,41.99,19.53,10.9,8.83,0.0
20200223:1010,38642.25,32.86,24.97,11.06,9.38,0.0
20200223:1110,99916.17,66.64,28.18,11.19,9.38,0.0
20200223:1210,48031.74,38.34,28.75,11.27,9.24,0.0
20200223:1310,75900.3,53.86,26.61,11.42,9.17,0.0
20200223:1410,80929.56,56.59,22.04,11.53,9.66,0.0
20200223:1510,246203.04,140.63,15.54,11.27,9.38,0.0
20200223:1610,54491.34,42.27,7.66,10.33,7.93,0.0
20200223:1710,0.0,0.0,0.0,8.66,6.21,0.0
20200223:1810,0.0,0.0,0.0,7.77,5.24,0.0
20200223:1910,0.0,0.0,0.0,7.41,4.55,0.0
20200223:2010,0.0,0.0,0.0,6.97,4.14,0.0
20200223:2110,0.0,0.0,0.0,6.57,3.79,0.0
20200223:2210,0.0,0.0,0.0,5.85,3.31,0.0
20200223:2310,0.0,0.0,0.0,5.08,2.83,0.0
20200224:0010,0.0,0.0,0.0,4.22,2.55,0.0
20200224:0110,0.0,0.0,0.0,3.75,2.28,0.0
20200224:0210,0.0,0.0,0.0,3.63,1.93,0.0
20200224:0310,0.0,0.0,0.0,3.96,1.79,0.0
20200224:0410,0.0,0.0,0.0,4.1,1.79,0.0
20200224:0510,0.0,0.0,0.0,4.25,1.72,0.0
20200224:0610,0.0,0.0,0.0,4.44,1.86,0.0
20200224:0710,0.0,5.48,4.39,4.92,2.48,0.0
20200224:0810,32044.23,28.3,12.72,4.77,3.24,0.0
20200224:0910,71355.51,50.2,19.88,4.86,3.79,0.0
20200224:1010,181906.95,106.8,25.34,5.8,4.48,0.0
20200224:1110,110113.11,71.2,28.55,7.89,4.97,0.0
20200224:1210,114311.85,73.94,29.12,10.0,5.93,0.0
20200224:1310,136851.24,85.8,26.96,10.72,6.55,0.0
20200224:1410,91403.34,62.07,22.37,10.77,7.03,0.0
20200224:1510,56175.45,42.9,15.85,10.8,7.45,0.0
20200224:1610,28145.4,26.47,7.94,10.42,7.59,0.0
20200224:1710,0.0,0.0,0.0,10.07,7.52,0.0
20200224:1810,0.0,0.0,0.0,9.82,7.38,0.0
20200224:1910,0.0,0.0,0.0,9.99,6.83,0.0
20200224:2010,0.0,0.0,0.0,9.89,6.76,0.0
20200224:2110,0.0,0.0,0.0,9.99,6.83,0.0
20200224:2210,0.0,0.0,0.0,10.02,6.69,0.0
20200224:2310,0.0,0.0,0.0,9.93,6.41,0.0
20200225:0010,0.0,0.0,0.0,9.75,6.21,0.0
20200225:0110,0.0,0.0,0.0,9.33,6.0,0.0
20200225:0210,0.0,0.0,0.0,8.92,5.93,0.0
20200225:0310,0.0,0.0,0.0,8.36,5.59,0.0
20200225:0410,0.0,0.0,0.0,7.76,5.31,0.0
20200225:0510,0.0,0.0,0.0,7.22,5.24,0.0
20200225:0610,0.0,0.0,0.0,6.67,4.9,0.0
20200225:0710,242996.31,146.16,4.71,6.33,4.69,0.0
20200225:0810,482093.79,253.3,13.05,6.4,4.97,0.0
20200225:0910,593429.61,307.49,20.22,6.98,4.76,0.0
20200225:1010,1320296.1,685.25,25.7,7.77,5.86,0.0
20200225:1110,1236090.6,641.59,28.92,8.47,6.0,0.0
20200225:1210,192288.45,113.19,29.49,8.91,6.28,0.0
20200225:1310,807588.42,417.7,27.32,9.11,5.93,0.0
20200225:1410,462622.71,245.75,22.7,8.93,5.38,0.0
20200225:1510,55529.49,41.99,16.15,7.21,5.38,0.0
20200225:1610,9251.07,13.69,8.23,6.4,4.14,0.0
20200225:1710,0.0,0.0,0.0,5.65,3.86,0.0
20200225:1810,0.0,0.0,0.0,5.18,3.59,0.0
20200225:1910,0.0,0.0,0.0,4.68,3.38,0.0
20200225:2010,0.0,0.0,0.0,4.5,3.24,0.0
20200225:2110,0.0,0.0,0.0,4.23,3.72,0.0
20200225:2210,0.0,0.0,0.0,4.0,4.0,0.0
20200225:2310,0.0,0.0,0.0,3.3,4.83,0.0
20200226:0010,0.0,0.0,0.0,3.36,5.59,0.0
20200226:0110,0.0,0.0,0.0,3.22,6.0,0.0
20200226:0210,0.0,0.0,0.0,2.92,5.79,0.0
20200226:0310,0.0,0.0,0.0,2.53,5.52,0.0
20200226:0410,0.0,0.0,0.0,2.12,5.03,0.0
20200226:0510,0.0,0.0,0.0,1.83,4.07,0.0
20200226:0610,0.0,0.0,0.0,1.6,3.86,0.0
20200226:0710,0.0,4.56,5.03,2.17,4.28,0.0
20200226:0810,203477.4,115.72,13.39,2.68,4.07,0.0
20200226:0910,674151.54,342.65,20.58,3.2,4.0,0.0
20200226:1010,644483.52,329.68,26.07,3.87,4.07,0.0
20200226:1110,579195.42,298.81,29.3,4.39,4.28,0.0
20200226:1210,381508.59,203.85,29.86,5.13,4.48,0.0
20200226:1310,1203769.53,620.54,27.67,5.65,4.69,0.0
20200226:1410,376825.38,201.64,23.03,6.06,4.76,0.0
20200226:1510,716692.62,369.93,16.46,5.94,4.83,0.0
20200226:1610,284937.57,164.5,8.51,4.84,4.41,0.0
20200226:1710,0.0,0.0,0.0,4.27,3.79,0.0
20200226:1810,0.0,0.0,0.0,3.84,3.17,0.0
20200226:1910,0.0,0.0,0.0,3.1,2.97,0.0
20200226:2010,0.0,0.0,0.0,2.7,3.03,0.0
20200226:2110,0.0,0.0,0.0,2.48,3.03,0.0
20200226:2210,0.0,0.0,0.0,2.36,2.83,0.0
20200226:2310,0.0,0.0,0.0,2.15,2.69,0.0
20200227:0010,0.0,0.0,0.0,2.08,2.69,0.0
20200227:0110,0.0,0.0,0.0,1.8,2.83,0.0
20200227:0210,0.0,0.0,0.0,1.61,2.97,0.0
20200227:0310,0.0,0.0,0.0,1.29,3.1,0.0
20200227:0410,0.0,0.0,0.0,1.38,3.03,0.0
20200227:0510,0.0,0.0,0.0,1.25,2.76,0.0
20200227:0610,0.0,0.0,0.0,1.21,2.9,0.0
20200227:0710,13472.88,16.43,5.36,1.57,3.17,0.0
20200227:0810,86327.94,57.51,13.72,2.09,3.31,0.0
20200227:0910,207791.49,118.0,20.93,2.7,4.28,0.0
20200227:1010,91241.85,60.25,26.44,3.12,4.41,0.0
20200227:1110,123332.22,76.68,29.67,3.44,4.48,0.0
20200227:1210,61689.18,44.73,30.23,3.27,4.21,0.0
20200227:1310,77422.92,52.94,28.03,2.55,4.07,0.0
20200227:1410,118672.08,73.94,23.36,2.02,3.93,0.0
20200227:1510,63811.62,45.64,16.77,1.87,3.45,0.0
20200227:1610,3691.2,9.13,8.8,1.79,3.24,0.0
20200227:1710,0.0,0.0,0.0,1.52,3.93,0.0
20200227:1810,0.0,0.0,0.0,1.64,4.48,0.0
20200227:1910,0.0,0.0,0.0,2.44,4.76,0.0
20200227:2010,0.0,0.0,0.0,2.75,4.48,0.0
20200227:2110,0.0,0.0,0.0,2.7,3.86,0.0
20200227:2210,0.0,0.0,0.0,2.3,3.52,0.0
20200227:2310,0.0,0.0,0.0,2.08,3.52,0.0
20200228:0010,0.0,0.0,0.0,1.94,3.45,0.0
20200228:0110,0.0,0.0,0.0,1.63,3.24,0.0
20200228:0210,0.0,0.0,0.0,1.47,3.17,0.0
20200228:0310,0.0,0.0,0.0,1.2,3.03,0.0
20200228:0410,0.0,0.0,0.0,0.92,2.97,0.0
20200228:0510,0.0,0.0,0.0,0.39,3.03,0.0
20200228:0610,0.0,0.0,0.0,0.0,3.03,0.0
20200228:0710,184237.02,110.8,5.69,0.32,2.83,0.0
20200228:0810,424257.3,221.49,14.07,1.39,2.55,0.0
20200228:0910,747375.72,380.54,21.29,2.99,2.97,0.0
20200228:1010,674497.59,346.38,26.81,4.44,3.45,0.0
20200228:1110,685478.91,353.88,30.05,5.81,3.93,0.0
20200228:1210,1029221.91,531.68,30.61,6.76,4.41,0.0
20200228:1310,304431.72,167.93,28.39,7.37,4.97,0.0
20200228:1410,151477.62,92.19,23.7,7.54,5.17,0.0
20200228:1510,200801.28,116.56,17.07,7.07,4.83,0.0
20200228:1610,37996.29,31.95,9.09,6.36,5.52,0.0
20200228:1710,0.0,0.0,0.0,5.46,6.0,0.0
20200228:1810,0.0,0.0,0.0,4.91,6.41,0.0
20200228:1910,0.0,0.0,0.0,4.94,6.34,0.0
20200228:2010,0.0,0.0,0.0,5.87,6.34,0.0
20200228:2110,0.0,0.0,0.0,6.89,6.28,0.0
20200228:2210,0.0,0.0,0.0,7.69,6.14,0.0
20200228:2310,0.0,0.0,0.0,8.27,6.14,0.0
20200229:0010,0.0,0.0,0.0,8.68,6.14,0.0
20200229:0110,0.0,0.0,0.0,9.02,6.14,0.0
20200229:0210,0.0,0.0,0.0,9.15,6.14,0.0
20200229:0310,0.0,0.0,0.0,9.12,6.07,0.0
20200229:0410,0.0,0.0,0.0,9.06,6.07,0.0
20200229:0510,0.0,0.0,0.0,8.88,6.0,0.0
20200229:0610,0.0,0.0,0.0,8.35,5.59,0.0
20200229:0710,118533.66,78.53,5.69,8.74,5.45,0.0
20200229:0810,786202.53,409.33,14.07,9.28,5.93,0.0
20200229:0910,1089896.01,570.93,21.29,10.81,5.24,0.0
20200229:1010,677750.46,356.8,26.81,12.27,6.34,0.0
20200229:1110,716023.59,377.34,30.05,13.19,7.31,0.0
20200229:1210,242581.05,140.57,30.61,13.07,7.17,0.0
20200229:1310,168710.91,102.24,28.39,11.67,10.41,0.0
20200229:1410,440706.21,234.0,23.7,8.75,7.66,0.0
20200229:1510,370988.67,200.37,17.07,8.37,6.76,0.0
20200229:1610,237459.51,140.42,9.09,8.26,6.97,0.0
20200229:1710,0.0,0.0,0.0,7.08,6.07,0.0
20200229:1810,0.0,0.0,0.0,6.59,5.79,0.0
20200229:1910,0.0,0.0,0.0,6.74,6.41,0.0
20200229:2010,0.0,0.0,0.0,5.97,6.41,0.0
20200229:2110,0.0,0.0,0.0,5.66,6.41,0.0
20200229:2210,0.0,0.0,0.0,5.62,6.34,0.0
20200229:2310,0.0,0.0,0.0,5.63,6.28,0.0
20200301:0010,0.0,0.0,0.0,5.66,6.34,0.0
20200301:0110,0.0,0.0,0.0,5.58,6.41,0.0
20200301:0210,0.0,0.0,0.0,5.46,6.41,0.0
20200301:0310,0.0,0.0,0.0,5.39,6.41,0.0
20200301:0410,0.0,0.0,0.0,5.19,6.48,0.0
20200301:0510,0.0,0.0,0.0,5.08,6.48,0.0
20200301:0610,0.0,0.0,0.0,5.05,6.55,0.0
20200301:0710,5744.43,10.95,6.02,5.62,6.21,0.0
20200301:0810,232730.16,131.44,14.41,6.16,6.0,0.0
20200301:0910,397980.57,211.96,21.65,7.06,6.14,0.0
20200301:1010,437107.29,231.59,27.18,8.02,8.41,0.0
20200301:1110,444282.06,236.66,30.44,8.74,7.1,0.0
20200301:1210,641715.12,334.64,30.98,9.34,6.69,0.0
20200301:1310,432147.24,232.01,28.74,9.79,6.21,0.0
20200301:1410,453348.57,242.34,24.03,9.93,5.66,0.0
20200301:1510,201585.66,118.18,17.38,9.6,4.9,0.0
20200301:1610,51699.87,40.16,9.37,9.05,3.45,0.0
20200301:1710,0.0,0.0,0.0,8.26,2.55,0.0
20200301:1810,0.0,0.0,0.0,7.36,2.21,0.0
20200301:1910,0.0,0.0,0.0,6.42,2.48,0.0
20200301:2010,0.0,0.0,0.0,6.18,2.76,0.0
20200301:2110,0.0,0.0,0.0,5.88,3.03,0.0
20200301:2210,0.0,0.0,0.0,5.55,3.45,0.0
20200301:2310,0.0,0.0,0.0,5.14,3.66,0.0
20200302:0010,0.0,0.0,0.0,4.4,3.79,0.0
20200302:0110,0.0,0.0,0.0,4.11,4.28,0.0
20200302:0210,0.0,0.0,0.0,4.2,3.72,0.0
20200302:0310,0.0,0.0,0.0,4.0,3.86,0.0
20200302:0410,0.0,0.0,0.0,4.02,3.93,0.0
20200302:0510,0.0,0.0,0.0,4.05,3.66,0.0
20200302:0610,0.0,0.0,0.0,4.2,3.72,0.0
20200302:0710,21570.45,21.91,6.35,4.77,4.07,0.0
20200302:0810,88542.66,59.33,14.76,5.14,3.86,0.0
20200302:0910,136274.49,83.98,22.01,5.71,3.66,0.0
20200302:1010,451272.27,239.37,27.56,6.37,3.24,0.0
20200302:1110,251947.47,142.4,30.82,7.07,3.31,0.0
20200302:1210,216535.02,125.06,31.36,7.43,2.9,0.0
20200302:1310,263320.98,149.01,29.1,8.13,2.07,0.0
20200302:1410,210098.49,122.55,24.36,8.27,1.38,0.0
20200302:1510,109490.22,71.2,17.69,8.12,0.9,0.0
20200302:1610,70847.97,50.71,9.66,7.67,1.17,0.0
20200302:1710,0.0,0.0,0.0,7.12,1.59,0.0
20200302:1810,0.0,0.0,0.0,6.6,2.0,0.0
20200302:1910,0.0,0.0,0.0,6.04,3.38,0.0
20200302:2010,0.0,0.0,0.0,5.8,3.86,0.0
20200302:2110,0.0,0.0,0.0,5.51,3.93,0.0
20200302:2210,0.0,0.0,0.0,5.19,3.66,0.0
20200302:2310,0.0,0.0,0.0,4.76,3.17,0.0
20200303:0010,0.0,0.0,0.0,4.1,2.83,0.0
20200303:0110,0.0,0.0,0.0,3.29,2.83,0.0
20200303:0210,0.0,0.0,0.0,2.84,2.9,0.0
20200303:0310,0.0,0.0,0.0,2.26,2.97,0.0
20200303:0410,0.0,0.0,0.0,1.82,2.97,0.0
20200303:0510,0.0,0.0,0.0,1.29,2.97,0.0
20200303:0610,0.0,0.0,0.0,0.86,3.03,0.0
20200303:0710,292550.67,165.37,6.69,0.65,2.9,0.0
20200303:0810,860326.44,440.35,15.11,2.13,2.62,0.0
20200303:0910,1276786.08,661.85,22.38,4.03,3.45,0.0
20200303:1010,1361799.03,710.24,27.94,5.98,4.55,0.0
20200303:1110,961603.74,497.24,31.21,7.22,4.48,0.0
20200303:1210,180061.35,106.8,31.74,7.8,4.0,0.0
20200303:1310,1120694.46,588.33,29.46,8.32,3.72,0.0
20200303:1410,1105583.61,581.58,24.7,8.57,3.45,0.0
20200303:1510,437614.83,233.51,18.0,7.14,3.45,0.0
20200303:1610,367205.19,208.9,9.95,6.41,2.69,0.0
20200303:1710,0.0,0.0,0.0,5.43,2.62,0.0
20200303:1810,0.0,0.0,0.0,4.59,2.21,0.0
20200303:1910,0.0,0.0,0.0,4.28,2.28,0.0
20200303:2010,0.0,0.0,0.0,3.77,2.28,0.0
20200303:2110,0.0,0.0,0.0,3.28,2.48,0.0
20200303:2210,0.0,0.0,0.0,2.96,2.62,0.0
20200303:2310,0.0,0.0,0.0,3.06,2.83,0.0
20200304:0010,0.0,0.0,0.0,3.04,2.9,0.0
20200304:0110,0.0,0.0,0.0,2.88,2.97,0.0
20200304:0210,0.0,0.0,0.0,2.97,2.97,0.0
20200304:0310,0.0,0.0,0.0,3.08,3.03,0.0
20200304:0410,0.0,0.0,0.0,3.1,3.03,0.0
20200304:0510,0.0,0.0,0.0,3.02,2.83,0.0
20200304:0610,0.0,0.0,0.0,2.72,2.83,0.0
20200304:0710,216950.28,127.47,7.03,2.83,2.62,0.0
20200304:0810,844777.26,434.47,15.46,3.92,3.1,0.0
20200304:0910,994270.86,510.34,22.75,5.21,3.79,0.0
20200304:1010,1515376.02,808.23,28.32,6.41,3.66,0.0
20200304:1110,1075823.31,561.39,31.59,7.79,4.0,0.0
20200304:1210,720106.98,376.24,32.12,8.56,4.07,0.0
20200304:1310,810195.33,422.64,29.82,8.79,4.0,0.0
20200304:1410,114773.25,73.94,25.03,8.76,3.59,0.0
20200304:1510,299471.67,166.68,18.3,8.71,3.17,0.0
20200304:1610,138650.7,87.66,10.23,8.51,2.34,0.0
20200304:1710,0.0,0.0,0.0,7.67,1.59,0.0
20200304:1810,0.0,0.0,0.0,6.63,1.86,0.0
20200304:1910,0.0,0.0,0.0,5.73,2.21,0.0
20200304:2010,0.0,0.0,0.0,5.48,2.28,0.0
20200304:2110,0.0,0.0,0.0,5.11,2.28,0.0
20200304:2210,0.0,0.0,0.0,4.91,2.28,0.0
20200304:2310,0.0,0.0,0.0,4.74,2.28,0.0
20200305:0010,0.0,0.0,0.0,4.77,2.34,0.0
20200305:0110,0.0,0.0,0.0,4.84,2.41,0.0
20200305:0210,0.0,0.0,0.0,4.92,2.48,0.0
20200305:0310,0.0,0.0,0.0,4.96,2.48,0.0
20200305:0410,0.0,0.0,0.0,4.96,2.48,0.0
20200305:0510,0.0,0.0,0.0,5.01,2.28,0.0
20200305:0610,0.0,0.0,0.0,5.09,2.34,0.0
20200305:0710,25907.61,24.65,7.37,5.17,2.62,0.0
20200305:0810,69348.42,49.29,15.81,5.48,2.34,0.0
20200305:0910,102038.61,66.64,23.12,5.97,2.21,0.0
20200305:1010,105268.41,68.46,28.71,6.79,3.31,0.0
20200305:1110,126262.11,79.41,31.98,7.2,3.03,0.0
20200305:1210,138350.79,85.8,32.5,7.94,3.52,0.0
20200305:1310,141765.15,87.63,30.19,8.16,3.45,0.0
20200305:1410,125777.64,79.41,25.36,8.09,3.52,0.0
20200305:1510,72001.47,51.12,18.61,7.82,3.93,0.0
20200305:1610,10450.71,14.61,10.52,7.38,4.41,0.0
20200305:1710,0.0,0.91,1.6,6.89,4.62,0.0
20200305:1810,0.0,0.0,0.0,6.44,4.41,0.0
20200305:1910,0.0,0.0,0.0,6.11,3.72,0.0
20200305:2010,0.0,0.0,0.0,5.88,3.59,0.0
20200305:2110,0.0,0.0,0.0,5.69,3.17,0.0
20200305:2210,0.0,0.0,0.0,5.53,2.9,0.0
20200305:2310,0.0,0.0,0.0,5.4,2.76,0.0
